id_etape,duree_depuis_depart,prix_etape,id_covoiturage,id_lieu
59207,106,15,19697,1418
59208,113,5,19697,2383
59209,0,11,19698,7287
59210,0,7,19699,3888
59211,412,4,19699,2383
59212,567,4,19699,3751
59213,637,5,19699,2091
59214,0,4,19700,3745
59215,89,3,19700,6937
59216,257,8,19700,7365
59217,414,4,19700,3847
59218,547,12,19700,6168
59219,0,16,19701,5807
59220,215,4,19701,1735
59221,342,2,19701,484
59222,388,6,19701,2144
59223,539,3,19701,3821
59224,0,7,19702,3705
59225,358,6,19702,7265
59226,429,2,19702,4529
59227,601,13,19702,4515
59228,0,13,19703,6773
59229,250,7,19703,3758
59230,325,2,19703,6928
59231,346,2,19703,5794
59232,0,11,19704,1191
129877,495,3,43194,4141
129878,686,5,43194,7273
129879,0,9,43195,3739
129880,0,9,43196,4461
129881,411,9,43196,4517
129882,564,2,43196,2383
129883,0,12,43197,3743
129884,351,3,43197,6065
129885,413,8,43197,5305
129886,0,17,43198,4678
129887,527,5,43198,3369
129888,690,8,43198,2144
129889,711,2,43198,6773
129890,0,15,43199,3821
129891,358,5,43199,4521
59233,355,11,19704,3734
59234,387,8,19704,3504
59235,533,4,19704,5306
59236,0,18,19705,1923
59237,550,3,19705,3712
59238,604,16,19705,4299
59240,887,4,19705,1775
59241,0,8,19706,3757
59242,185,5,19706,999
59243,380,7,19706,4458
59244,558,12,19706,4735
59245,678,9,19706,63
59246,0,3,19707,4246
59247,517,3,19707,6657
59248,0,9,19708,3746
59249,62,8,19708,3975
59250,0,11,19709,3963
59251,407,9,19709,4531
59252,510,19,19709,4659
59253,671,6,19709,5306
59254,860,11,19709,3443
59255,0,15,19710,3720
59256,566,2,19710,3509
59257,667,9,19710,6776
59258,0,20,19711,96
59259,176,6,19711,1994
59260,206,8,19711,6937
59261,223,2,19711,6884
59262,341,8,19711,2872
59263,0,5,19712,4246
59264,209,4,19712,3751
59265,257,8,19712,5811
59266,0,8,19713,4533
59267,321,6,19713,1735
59268,0,20,19714,3888
59269,370,12,19714,1811
59270,0,20,19715,3712
59271,240,3,19715,2431
59272,394,5,19715,126
59273,478,2,19715,3846
59274,0,5,19716,6409
59275,213,5,19716,4133
59276,363,6,19716,4672
59277,442,17,19716,3855
59278,0,9,19717,651
59279,495,12,19717,1775
59280,675,2,19717,485
59281,822,16,19717,1077
59282,0,18,19718,7365
59283,260,3,19718,1240
59284,0,13,19719,1150
59285,437,5,19719,1261
59286,485,10,19719,4461
59287,516,3,19719,7275
59288,598,5,19719,82
59289,0,5,19720,2048
59290,169,7,19720,7043
59291,185,5,19720,3766
59292,216,16,19720,7278
59293,0,17,19721,2215
59294,0,15,19722,5833
59295,110,6,19722,3701
59296,228,5,19722,3739
59297,347,2,19722,4839
59298,460,6,19722,4722
59299,0,3,19723,4544
59300,331,11,19723,63
59301,489,5,19723,7502
59302,586,9,19723,4315
59303,0,20,19724,3682
59304,511,4,19724,3408
59305,569,3,19724,5794
59306,0,18,19725,3785
59307,442,3,19725,3752
59308,0,3,19726,3759
59309,265,10,19726,4510
59310,0,5,19727,3765
59311,482,2,19727,3988
59312,573,3,19727,3854
59313,0,9,19728,3030
59314,424,5,19728,3708
59315,490,12,19728,4585
59316,0,11,19729,3510
59317,0,15,19730,4525
59318,411,4,19730,3717
59319,568,3,19730,2528
59320,687,6,19730,677
59321,720,2,19730,84
59322,0,11,19731,4839
59323,308,10,19731,4380
59324,399,8,19731,2
59325,428,14,19731,2091
59326,621,16,19731,4721
59327,0,11,19732,4525
59328,319,9,19732,4590
59329,385,5,19732,3757
59330,0,3,19733,4773
59331,507,2,19733,2528
59332,559,9,19733,3701
129892,459,15,43199,1256
129893,578,4,43199,7258
129894,0,14,43200,1692
129895,356,10,43200,4560
129896,0,15,43201,652
129897,0,20,43202,3882
129898,0,11,43203,3710
129899,299,8,43203,1420
129900,466,2,43203,800
129902,0,9,43204,3737
129903,210,3,43204,4809
129904,0,14,43205,158
129905,493,3,43205,3818
129906,546,4,43205,3772
129907,746,9,43205,4552
129908,0,18,43206,4551
129909,246,6,43206,6875
129910,404,5,43206,6417
129911,453,3,43206,63
129912,595,2,43206,7162
129913,0,16,43207,68
129914,280,4,43207,3638
129915,0,15,43208,3250
129916,486,6,43208,3928
129917,0,4,43209,1076
129918,333,2,43209,3711
129919,421,6,43209,2049
129920,495,5,43209,4589
129921,0,9,43210,1256
129922,500,6,43210,3854
129923,0,17,43211,3764
129924,424,14,43211,1969
129925,511,11,43211,7110
129926,623,7,43211,5810
129927,782,2,43211,3850
129928,0,13,43212,7257
129929,385,11,43212,3509
129930,529,8,43212,1261
129931,0,3,43213,126
129932,329,10,43213,801
129933,458,15,43213,6800
129934,579,6,43213,6656
129935,609,8,43213,7082
129936,0,9,43214,4518
129937,429,10,43214,7273
129938,494,6,43214,1263
129939,0,17,43215,3741
129940,0,12,43216,3984
129941,517,3,43216,4471
129942,604,4,43216,1771
129943,0,18,43217,6689
129944,202,12,43217,1736
129945,290,7,43217,4764
129946,395,2,43217,140
129947,525,8,43217,3605
129948,0,13,43218,480
129949,0,17,43219,4735
129950,253,3,43219,3747
129951,0,5,43220,4659
129952,326,5,43220,4246
129953,436,7,43220,4328
129954,587,5,43220,3681
129955,0,8,43221,3852
129956,391,10,43221,5794
129957,505,17,43221,780
129958,0,16,43222,3030
129959,243,2,43222,3711
129960,0,8,43223,6883
129961,307,10,43223,4840
129962,389,6,43223,5879
129963,0,16,43224,3652
129964,177,9,43224,5866
129965,179,7,43224,5961
129966,236,3,43224,7261
129968,168,11,43225,651
129969,0,20,43226,3444
129970,454,8,43226,4007
129971,564,10,43226,3708
129972,735,7,43226,3724
129973,879,2,43226,3788
129974,0,20,43227,3710
129975,0,11,43228,3715
129976,421,13,43228,6377
129977,535,11,43228,3763
59333,0,6,19734,6065
59334,350,7,19734,1397
59335,404,20,19734,4394
59336,558,3,19734,3891
59337,0,14,19735,7043
59338,431,15,19735,3029
59339,0,19,19736,3778
59340,454,9,19736,5796
59341,520,9,19736,3651
59342,583,4,19736,4328
59343,600,9,19736,3743
59344,0,13,19737,4856
59345,376,3,19737,2049
59346,463,2,19737,7018
59347,535,4,19737,3887
59348,0,17,19738,3605
59349,450,2,19738,4589
59350,0,17,19739,3788
59351,579,6,19739,6278
59352,737,4,19739,4774
59353,789,13,19739,6327
59354,0,13,19740,7274
59355,42,5,19740,3733
59356,146,5,19740,83
59357,201,7,19740,3513
59358,206,6,19740,3847
59359,0,15,19741,4624
59360,316,9,19741,137
59361,421,4,19741,3730
59362,562,15,19741,3847
59363,605,6,19741,7270
59364,0,7,19742,4394
59365,525,11,19742,5796
59366,570,10,19742,3754
59367,0,5,19743,4793
59368,513,14,19743,3651
59369,703,2,19743,4585
59370,0,7,19744,4503
59371,0,13,19745,3783
59372,391,11,19745,4840
59373,427,2,19745,4543
59374,0,10,19746,4840
59375,424,7,19746,3772
59376,432,4,19746,5834
59377,508,4,19746,7081
59378,579,2,19746,7261
59379,0,16,19747,677
59380,325,2,19747,7090
59381,0,16,19748,2464
59382,436,3,19748,4514
59383,611,3,19748,490
59384,698,13,19748,6139
59385,762,9,19748,6776
59386,0,11,19749,3752
59387,259,11,19749,1977
59388,424,4,19749,4376
59389,0,18,19750,3788
59390,374,2,19750,4395
59391,0,18,19751,4773
59392,146,5,19751,158
59393,0,12,19752,3776
59394,0,5,19753,3821
59395,450,2,19753,7266
59396,466,4,19753,6930
129978,538,2,43228,4722
59398,808,13,19753,4678
59399,0,8,19754,490
59400,0,11,19755,7280
59401,619,6,19755,4380
59402,690,2,19755,2673
59403,730,2,19755,3743
59404,0,15,19756,6300
59405,537,2,19756,1238
59406,0,15,19757,4721
59407,118,8,19757,5850
59408,0,3,19758,1191
59409,427,3,19758,4560
59410,0,10,19759,1774
59411,451,3,19759,4542
59412,517,8,19759,3469
59413,609,10,19759,5805
59414,647,5,19759,3724
59415,0,20,19760,7020
59416,559,7,19760,6139
59417,0,11,19761,35
59418,265,2,19761,4294
59419,0,18,19762,3760
59420,472,5,19762,3714
59421,660,3,19762,7278
59422,0,8,19763,3787
59423,679,6,19763,3487
129979,577,12,43228,1238
59425,856,20,19763,589
59426,0,6,19764,3368
59427,108,9,19764,56
59428,0,10,19765,1923
59429,429,17,19765,3250
59430,586,3,19765,4510
59431,676,6,19765,3963
59432,855,5,19765,3889
129980,0,7,43229,7106
129981,99,4,43229,5338
129982,149,12,43229,3856
129983,155,10,43229,3711
129984,0,4,43230,3748
129985,142,4,43230,3884
129986,294,6,43230,3727
129987,0,16,43231,3773
129988,482,8,43231,5882
129989,0,10,43232,6823
129990,189,5,43232,5879
129991,220,14,43232,5850
129992,411,4,43232,3730
129993,0,8,43233,6444
129994,0,5,43234,6928
129995,468,11,43234,7074
129996,636,3,43234,4520
129997,0,15,43235,6768
129998,0,18,43236,3768
129999,326,5,43236,3511
130000,0,19,43237,3730
130001,37,5,43237,3822
130002,173,2,43237,3485
130003,364,8,43237,6279
130004,0,11,43238,4471
130005,0,9,43239,4329
130006,249,3,43239,6716
130007,361,2,43239,6379
130008,464,5,43239,3927
130009,0,8,43240,3881
130010,492,4,43240,1725
130011,0,4,43241,7277
130012,0,3,43242,3884
130013,0,8,43243,7283
130014,539,4,43243,6299
130015,724,12,43243,477
130016,731,9,43243,3705
130017,0,19,43244,4856
130018,225,5,43244,3984
130019,249,3,43244,3925
130020,378,6,43244,7257
130021,519,11,43244,1077
130022,0,9,43245,1923
130023,0,17,43246,909
130024,583,8,43246,7276
130025,664,3,43246,4536
130026,0,4,43247,4482
130027,313,7,43247,3854
130028,470,7,43247,3776
130029,631,20,43247,7260
130030,761,12,43247,3652
130031,0,5,43248,3856
130032,227,11,43248,6935
130033,0,15,43249,5810
130034,402,8,43249,6689
130035,510,3,43249,7280
130036,646,2,43249,4519
130037,670,5,43249,1773
130038,0,11,43250,1772
130039,555,7,43250,3741
130040,697,3,43250,3724
130041,818,7,43250,3983
130042,0,5,43251,3722
130043,607,8,43251,7089
130044,668,2,43251,4007
130045,716,5,43251,3763
130046,729,8,43251,34
130047,0,15,43252,6355
130048,101,5,43252,3591
130049,206,9,43252,4472
130050,393,5,43252,5866
130051,0,3,43253,5834
130052,346,2,43253,4624
130053,0,3,43254,3772
130054,217,14,43254,1773
130055,0,6,43255,4792
130056,0,17,43256,4460
130057,0,20,43257,3881
130058,444,14,43257,1173
130059,483,3,43257,3745
130060,597,5,43257,7
130061,602,3,43257,4531
130062,0,15,43258,6997
130063,0,9,43259,4472
130064,372,10,43259,3728
130065,489,4,43259,3727
130066,660,12,43259,3487
130067,0,19,43260,1811
130068,339,11,43260,62
130069,0,11,43261,1011
130070,237,13,43261,4522
130071,384,10,43261,4133
130072,520,4,43261,3757
130073,0,9,43262,5794
130074,627,2,43262,6800
130075,700,7,43262,3726
130076,722,10,43262,3822
130077,755,6,43262,3733
130078,0,5,43263,7018
130079,0,8,43264,4534
59433,0,19,19766,2430
59434,566,3,19766,57
59435,0,16,19767,3881
59436,536,3,19767,5805
59437,555,13,19767,4133
59438,0,16,19768,3882
59439,177,2,19768,1928
59440,323,3,19768,3827
59441,0,14,19769,82
59442,211,17,19769,187
59443,407,11,19769,3784
59444,508,15,19769,1256
59445,0,12,19770,3627
59446,0,16,19771,1780
59447,96,4,19771,64
59448,253,10,19771,4328
59449,379,17,19771,6357
59450,554,15,19771,4522
59451,0,18,19772,6929
59452,323,2,19772,4552
59453,351,4,19772,3978
59454,490,8,19772,2049
59455,0,14,19773,3963
59456,487,4,19773,3784
59457,568,2,19773,461
59458,680,6,19773,3891
59459,806,7,19773,6875
59460,0,16,19774,1737
59461,0,9,19775,3606
59462,362,2,19775,3742
59463,384,4,19775,4809
59464,507,7,19775,3712
59465,648,9,19775,3759
59466,0,3,19776,3728
59467,405,4,19776,2215
59468,462,7,19776,6656
59469,494,15,19776,5941
59470,545,2,19776,7289
59471,0,14,19777,459
59472,580,3,19777,5850
59473,746,4,19777,6379
59474,885,13,19777,6873
59475,960,2,19777,198
59476,0,12,19778,6655
59477,123,5,19778,1811
59478,0,18,19779,1936
59479,0,15,19780,1077
59480,63,5,19780,3758
59481,170,9,19780,6292
59482,241,2,19780,2674
59483,258,8,19780,3653
59484,0,4,19781,1077
59485,324,12,19781,3504
59486,0,3,19782,3682
59487,0,15,19783,6065
59488,285,5,19783,158
59489,0,6,19784,2431
130080,0,3,43265,3636
59491,441,6,19784,3766
59492,491,3,19784,3855
59493,547,7,19784,6280
59494,0,13,19785,6998
59495,430,7,19785,4532
59496,571,3,19785,3504
59497,769,2,19785,4482
59498,0,4,19786,4519
59499,52,8,19786,3871
59500,116,15,19786,3763
59501,176,7,19786,3889
59502,0,11,19787,126
59503,0,6,19788,3704
59504,545,6,19788,3776
59505,731,14,19788,7045
59506,0,6,19789,6997
59507,51,6,19789,7082
59508,242,7,19789,4672
59509,0,4,19790,6927
59510,542,5,19790,7270
59511,0,12,19791,3847
59512,451,8,19791,4551
59513,515,4,19791,3654
59514,608,2,19791,62
59515,0,6,19792,3680
59516,76,7,19792,2493
59517,186,10,19792,480
59518,0,12,19793,4376
59519,463,2,19793,7255
59520,0,19,19794,3977
59521,502,12,19794,7279
59522,699,8,19794,3819
59523,824,7,19794,1398
59524,0,17,19795,6883
59525,579,5,19795,4534
59526,590,14,19795,3821
59527,717,5,19795,198
59528,0,16,19796,3851
59529,533,8,19796,3820
59530,689,6,19796,1727
59531,0,20,19797,4394
59532,247,6,19797,3720
130081,0,3,43266,3734
130082,0,14,43267,4677
130083,75,4,43267,3758
130084,0,6,43268,137
130085,479,10,43268,6776
130086,668,2,43268,7290
130087,0,8,43269,6138
130088,150,3,43269,3722
130089,272,4,43269,3925
130090,353,15,43269,477
130091,369,2,43269,7266
59533,0,8,19798,34
59534,226,4,19798,1936
59535,402,4,19798,7254
59536,432,4,19798,7263
59537,0,5,19799,1396
59538,0,13,19800,6356
59539,223,6,19800,3702
59540,254,6,19800,1710
59541,0,11,19801,4531
59542,502,8,19801,1364
59543,0,7,19802,3817
59544,482,5,19802,3715
59545,0,13,19803,3927
59546,439,14,19803,6791
59547,475,15,19803,3778
59548,0,13,19804,5942
59549,210,9,19804,2049
59550,314,7,19804,2035
59551,480,3,19804,2494
59552,0,13,19805,4460
59553,0,9,19806,3726
59554,0,17,19807,96
59555,0,19,19808,7285
59556,180,17,19808,6066
59557,194,3,19808,3986
59558,338,2,19808,6873
59559,436,5,19808,3760
59560,0,11,19809,2547
59561,282,2,19809,3509
59562,467,13,19809,4813
59563,617,8,19809,4461
59564,628,16,19809,4394
59565,0,11,19810,7020
59566,281,14,19810,7047
59567,0,18,19811,3746
59568,0,18,19812,1191
59569,450,3,19812,3444
59570,636,3,19812,7279
59571,784,4,19812,5961
59572,0,13,19813,3784
59573,56,4,19813,7
59574,136,6,19813,3736
59575,252,8,19813,1076
59576,0,18,19814,4512
59577,59,5,19814,2495
59578,142,8,19814,6111
59579,235,7,19814,2049
59581,477,5,19815,3788
59582,0,15,19816,137
59583,217,14,19816,3767
59584,266,11,19816,7258
59585,0,5,19817,3926
59586,0,8,19818,7105
59587,382,10,19818,3854
59588,418,10,19818,7042
59589,594,2,19818,5807
59590,683,2,19818,3885
59591,0,4,19819,1396
59592,120,7,19819,3702
59593,0,16,19820,5796
59594,0,12,19821,7264
59595,475,8,19821,6929
59596,632,13,19821,3701
59597,660,2,19821,3740
59598,816,13,19821,5818
59599,0,15,19822,7278
59600,504,5,19822,3653
59601,634,3,19822,2090
59602,720,11,19822,7106
59603,909,2,19822,4521
59604,0,8,19823,1736
59605,185,12,19823,3758
59606,0,19,19824,6292
59607,0,4,19825,7265
59608,84,12,19825,3748
59609,0,13,19826,3651
59610,372,3,19826,485
59611,439,11,19826,2505
59612,0,16,19827,3825
59613,205,12,19827,4520
59614,311,4,19827,6760
59615,0,17,19828,4549
59616,476,4,19828,3728
59617,565,7,19828,3779
59618,761,3,19828,6327
59619,0,17,19829,6938
59620,0,12,19830,3771
59621,0,5,19831,3509
59622,225,12,19831,3764
59623,338,13,19831,3820
59624,361,9,19831,3977
59625,464,3,19831,3629
59626,0,20,19832,4683
59627,0,4,19833,2215
59628,613,8,19833,3444
59629,0,19,19834,6065
59630,504,8,19834,4525
59631,554,11,19834,4459
59632,722,5,19834,6409
59633,806,5,19834,3638
59634,0,6,19835,2464
59635,440,2,19835,5882
59636,486,9,19835,651
59637,0,9,19836,3849
59638,0,19,19837,3680
59639,0,8,19838,76
59640,510,2,19838,7019
59641,0,17,19839,4586
59642,352,5,19839,1438
59643,0,7,19840,4375
59644,617,3,19840,4702
59645,642,2,19840,3715
59646,0,19,19841,6760
59647,529,8,19841,7018
59648,632,8,19841,4764
59649,763,10,19841,3754
59650,827,3,19841,4524
59651,0,9,19842,1993
59652,0,16,19843,3652
59653,482,6,19843,3774
59654,0,10,19844,3821
59655,570,14,19844,1011
59656,0,20,19845,7106
59657,325,9,19845,6772
59658,425,12,19845,4375
59659,517,5,19845,798
59660,0,7,19846,6930
59661,170,6,19846,3444
59662,0,8,19847,3788
59663,477,2,19847,3845
59664,556,7,19847,4517
59665,658,16,19847,3029
59666,0,13,19848,7277
59667,494,5,19848,4395
59668,617,3,19848,4544
59669,670,3,19848,5994
59670,773,3,19848,3871
59671,0,8,19849,3654
59672,294,11,19849,3885
59673,478,2,19849,1240
59674,630,11,19849,4735
59675,758,11,19849,1936
59676,0,10,19850,3780
59677,194,6,19850,7280
59678,389,2,19850,6760
59679,403,4,19850,1990
59680,466,7,19850,6444
59681,0,14,19851,3774
59682,258,5,19851,3885
59683,447,8,19851,1776
59684,0,7,19852,6927
59685,435,8,19852,1148
59686,0,4,19853,1727
59687,136,5,19853,7288
59688,0,7,19854,3977
59689,440,10,19854,3825
59690,0,6,19855,3485
59691,378,6,19855,1173
59692,0,8,19856,82
59693,213,3,19856,3926
59694,405,3,19856,5833
59695,0,7,19857,3884
59696,285,2,19857,3718
59697,316,8,19857,7073
59698,384,2,19857,3512
59699,443,5,19857,3702
59700,0,19,19858,3733
59701,0,12,19859,162
59702,181,2,19859,3771
59703,259,13,19859,7271
59704,412,4,19859,4750
59705,0,4,19860,4764
59706,0,6,19861,6356
59707,364,2,19861,4460
59708,438,10,19861,1302
59709,557,15,19861,4677
59710,748,8,19861,1689
59711,0,18,19862,3742
59712,524,2,19862,6278
59713,551,6,19862,3888
59714,0,8,19863,4787
59715,455,10,19863,3856
59716,481,2,19863,1191
59717,556,3,19863,6378
59718,0,9,19864,5961
59719,458,2,19864,4503
59720,0,10,19865,7280
59721,298,9,19865,3727
59722,0,6,19866,3510
59723,207,5,19866,2413
59724,280,9,19866,1075
59725,359,15,19866,5338
59726,0,3,19867,82
59727,229,4,19867,4394
59728,303,15,19867,3886
59729,0,17,19868,4551
59730,331,15,19868,6168
59731,482,4,19868,132
59732,611,3,19868,3755
130092,0,19,43270,3754
130093,131,11,43270,3682
130094,0,6,43271,6292
130095,0,14,43272,3713
130096,0,5,43273,3417
130097,209,2,43273,801
130098,230,5,43273,3748
130099,0,19,43274,3444
130100,211,4,43274,3771
130101,388,10,43274,6139
130102,498,3,43274,6376
130103,628,2,43274,156
130104,0,11,43275,4587
130105,133,13,43275,187
130106,237,5,43275,4260
130107,0,10,43276,7289
130108,181,6,43276,62
130109,290,15,43276,3847
130110,0,11,43277,7091
130111,547,7,43277,6139
130112,689,4,43277,3976
130113,758,2,43277,1994
130114,0,13,43278,4527
130115,338,13,43278,1790
130116,375,8,43278,484
130117,0,8,43279,5834
130118,452,4,43279,5811
130119,580,6,43279,3735
130120,766,15,43279,5834
130121,902,13,43279,68
130122,0,8,43280,4007
130123,371,15,43280,4590
130124,0,3,43281,3925
130125,324,2,43281,1694
130126,520,2,43281,3926
130127,0,7,43282,6042
130128,69,5,43282,3885
130129,162,11,43282,2464
130130,221,8,43282,187
130131,0,11,43283,6042
130132,454,5,43283,7261
130133,505,2,43283,3030
130134,0,4,43284,7256
130135,189,3,43284,3703
130136,286,12,43284,780
130137,415,12,43284,4246
130138,0,3,43285,3512
130139,288,2,43285,83
130140,420,6,43285,5305
130141,0,19,43286,1776
130142,535,11,43286,3787
130143,551,5,43286,180
130144,621,3,43286,3712
130145,0,14,43287,4141
130146,347,4,43287,7285
130147,489,5,43287,5807
130148,0,18,43288,6168
130149,376,3,43288,137
130150,0,17,43289,3963
130151,459,7,43289,34
130152,652,3,43289,7279
130153,652,5,43289,7110
130154,758,2,43289,81
130155,0,14,43290,801
130156,369,3,43290,3988
130157,482,9,43290,7502
130158,488,7,43290,137
130159,501,3,43290,6931
130160,0,3,43291,4552
130161,0,15,43292,4856
130162,278,2,43292,7279
130163,350,2,43292,7041
130164,0,12,43293,96
130165,0,12,43294,1993
130167,224,7,43294,3681
130168,0,13,43295,4542
130169,536,8,43295,1936
130170,568,5,43295,1396
130171,0,7,43296,3651
130172,0,3,43297,5739
130173,347,3,43297,4751
130174,482,7,43297,6884
130175,0,3,43298,1931
130176,134,2,43298,6376
130177,0,15,43299,6768
130178,405,4,43299,1362
130179,513,4,43299,3709
130180,604,4,43299,3635
59733,781,14,19868,2872
130181,743,5,43299,6884
59735,478,2,19869,62
59736,0,6,19870,6293
59737,0,17,19871,62
59738,286,3,19871,6932
59739,0,6,19872,1736
59740,0,14,19873,4559
59741,543,3,19873,1990
59742,618,2,19873,5795
59743,784,7,19873,6356
59744,0,7,19874,1790
59745,0,19,19875,7261
59746,0,8,19876,3627
59747,398,18,19876,945
59748,435,4,19876,2464
59749,0,20,19877,4459
59750,491,11,19877,2035
59751,493,16,19877,3771
59752,0,13,19878,1240
59753,144,3,19878,613
59754,0,8,19879,2034
59755,0,15,19880,3730
59756,339,5,19880,4677
59757,402,6,19880,3769
59758,492,18,19880,6884
59759,0,13,19881,3744
59760,135,16,19881,6657
59761,334,2,19881,7290
59762,0,9,19882,6065
59763,325,6,19882,57
59764,408,2,19882,7270
59765,508,2,19882,6138
59766,624,5,19882,4672
59767,0,16,19883,7270
59768,264,9,19883,1771
59769,458,2,19883,6355
59770,0,13,19884,4543
59771,263,2,19884,3987
59772,385,9,19884,6998
59773,393,15,19884,7045
59774,399,19,19884,3928
59775,0,16,19885,4460
59776,211,17,19885,7281
59777,314,6,19885,5811
59778,340,3,19885,3740
59779,423,15,19885,3654
59780,0,19,19886,6379
59781,210,6,19886,1771
59782,221,15,19886,3250
59783,249,2,19886,1689
59784,438,4,19886,8
59785,0,16,19887,4529
59786,152,7,19887,3852
59787,0,11,19888,1790
59788,489,3,19888,3851
59789,599,2,19888,6064
59790,675,4,19888,3927
59791,768,9,19888,4510
59792,0,14,19889,3871
59793,341,3,19889,6997
59794,0,7,19890,3753
59795,0,6,19891,3975
59796,231,6,19891,3926
59797,332,11,19891,3825
59798,0,5,19892,2499
59799,47,3,19892,4510
59800,72,14,19892,5866
59801,232,11,19892,4514
59802,394,9,19892,4532
59803,0,16,19893,198
59804,351,9,19893,3747
59805,494,2,19893,3975
59806,501,4,19893,3819
59807,0,17,19894,1689
59808,543,12,19894,6931
59809,563,2,19894,3737
59810,0,10,19895,5795
59811,432,6,19895,198
59812,559,5,19895,4522
59813,0,11,19896,6444
59814,334,2,19896,4514
59815,410,2,19896,1772
59816,0,16,19897,3925
59817,436,13,19897,63
59818,504,3,19897,3786
59819,628,4,19897,3723
59820,0,14,19898,7003
59821,307,18,19898,3591
59822,454,10,19898,1365
59823,532,15,19898,909
59824,0,20,19899,3890
59825,185,11,19899,909
59826,0,10,19900,6997
59827,340,9,19900,6929
59828,439,2,19900,81
59829,627,2,19900,3741
59830,706,8,19900,3773
59831,0,10,19901,140
59832,511,12,19901,3731
130182,0,7,43300,4527
130183,388,3,43300,3881
130184,581,3,43300,4513
130185,593,3,43300,4774
130186,0,14,43301,5833
130187,289,3,43301,4141
130188,0,8,43302,7273
130189,468,3,43302,5882
130190,0,20,43303,4764
130191,492,5,43303,7259
59833,563,2,19901,4764
59834,0,18,19902,2035
59835,482,6,19902,3736
59836,576,4,19902,155
59837,630,7,19902,3718
59838,739,8,19902,805
59839,0,7,19903,3722
59840,258,15,19903,2431
59841,286,3,19903,3504
59842,293,2,19903,1075
59843,0,7,19904,7042
59844,394,11,19904,2048
59845,495,15,19904,7044
59846,598,2,19904,1076
59847,642,3,19904,3737
59848,0,13,19905,459
59849,0,3,19906,7253
59850,538,13,19906,3756
59851,0,7,19907,5941
59852,670,7,19907,5850
59853,0,11,19908,3741
59854,83,2,19908,3742
59855,147,9,19908,1396
59856,203,5,19908,6655
59857,203,7,19908,4530
59858,0,7,19909,4299
59859,627,14,19909,7280
59860,627,12,19909,7287
59861,0,15,19910,2674
59862,0,10,19911,4515
59863,220,10,19911,780
59864,220,9,19911,7277
59865,412,2,19911,4394
59866,601,5,19911,7106
59867,0,4,19912,7020
59868,680,4,19912,3744
59869,706,4,19912,6138
59870,774,6,19912,3928
59871,967,4,19912,6937
59872,0,15,19913,801
59873,405,4,19913,3733
59874,430,13,19913,1400
59875,0,7,19914,7003
59876,358,5,19914,5338
59877,520,2,19914,4523
59878,0,14,19915,3680
59879,283,15,19915,7018
59880,444,6,19915,3745
59881,515,10,19915,3927
59882,598,6,19915,4586
59884,439,2,19916,4787
59885,440,11,19916,3680
59886,0,13,19917,3822
59887,592,2,19917,6936
59888,0,11,19918,6387
59889,471,4,19918,3722
59890,486,5,19918,3882
59891,521,11,19918,3822
59892,713,2,19918,4543
59893,0,7,19919,2495
59894,302,15,19919,57
59895,443,6,19919,3629
59896,577,4,19919,2495
59897,0,10,19920,3886
59898,113,6,19920,3740
59899,0,18,19921,63
59900,0,7,19922,3751
59901,176,2,19922,3369
59902,0,11,19923,4793
59903,587,2,19923,3890
59904,656,5,19923,4552
59905,792,5,19923,3770
59906,880,13,19923,5994
59907,0,19,19924,7106
59908,314,4,19924,7270
59909,0,15,19925,2413
59910,448,4,19925,651
59911,0,8,19926,3702
59912,0,13,19927,4511
59913,402,12,19927,3250
59914,0,3,19928,7283
59915,245,8,19928,7502
59916,0,8,19929,4624
59917,244,9,19929,3852
59918,366,11,19929,4702
59919,396,2,19929,7108
59920,443,14,19929,3856
59921,0,6,19930,1149
59922,481,6,19930,1727
59923,616,6,19930,2547
59924,750,5,19930,3709
59925,0,11,19931,3738
59926,623,4,19931,3822
59927,0,19,19932,4522
59928,0,12,19933,3747
59929,546,2,19933,3756
59930,660,3,19933,1186
59931,847,9,19933,4528
59932,0,10,19934,3710
59933,252,8,19934,4246
59934,346,4,19934,7255
59935,0,11,19935,6656
59936,561,17,19935,3818
59937,644,10,19935,7074
59938,768,8,19935,1186
59939,933,2,19935,3417
59940,0,4,19936,4472
59941,405,3,19936,3885
59942,551,3,19936,3742
59943,725,13,19936,7290
59944,925,2,19936,3767
59945,0,15,19937,651
59946,476,3,19937,3849
59947,634,4,19937,4543
59948,0,13,19938,2215
59949,68,15,19938,7082
59950,0,7,19939,3881
59951,354,6,19939,3825
59952,0,11,19940,3656
59953,0,14,19941,6776
59954,593,2,19941,8
59955,611,11,19941,1263
59956,786,8,19941,3711
59957,0,3,19942,6417
59958,648,8,19942,6409
59959,0,11,19943,6997
59960,0,9,19944,6280
59961,313,2,19944,6278
59962,385,5,19944,7043
59963,424,10,19944,3605
59964,0,20,19945,4299
59965,466,18,19945,3701
59966,595,3,19945,7091
59967,0,19,19946,4459
59968,223,9,19946,7280
59969,381,2,19946,3738
59970,504,3,19946,7285
59971,0,6,19947,7267
59972,0,3,19948,3745
59973,222,7,19948,7108
59974,0,16,19949,6997
59975,268,4,19949,6930
59976,316,4,19949,2495
59977,329,10,19949,3977
59978,496,11,19949,7003
59979,0,13,19950,2430
59980,475,5,19950,3635
59981,510,9,19950,5834
59982,0,18,19951,5305
59983,0,4,19952,651
