idLieu,nomLieu,adresseLieu,commune,codeINSEELieu,typeLieu,longitude_x,latitude_x,codeINSEE,communeINSEE,codePostal,latitude_y,longitude_y,departement
3785,Place du Champ de Foire,14c Place du Champ de Foire. 44390 Nort-sur-Erdre,NORT SUR ERDRE,44110,Parking,-1.501034,47.436916,44110,NORT SUR ERDRE,44390.0,47.447122285,-1.51824792558,44.0
3786,Intermarch̩,Rue de Bretagne. 44390 Nort-sur-Erdre,NORT SUR ERDRE,44110,Supermarch̩,-1.480461,47.439648,44110,NORT SUR ERDRE,44390.0,47.447122285,-1.51824792558,44.0
3787,Place du Champ de Foire,14c Place du Champ de Foire. 44390 Nort-sur-Erdre,NORT SUR ERDRE,44110,Parking,-1.501034,47.436916,44110,NORT SUR ERDRE,44390.0,47.447122285,-1.51824792558,44.0
3788,Intermarch̩,Rue de Bretagne. 44390 Nort-sur-Erdre,NORT SUR ERDRE,44110,Supermarch̩,-1.480461,47.439648,44110,NORT SUR ERDRE,44390.0,47.447122285,-1.51824792558,44.0
3817,Aire de covoiturage de La Piscine,16 La Hirtais. 44160 Sainte-Anne-sur-Brivet,PONTCHATEAU,44129,Aire de covoiturage,-2.079436,47.436506,44129,PONTCHATEAU,44160.0,47.433636363,-2.09556089039,44.0
3818,Le Relais de Beaulieu,Route de Beaulieu le Calvaire. 44160 Pontch̩teau,PONTCHATEAU,44129,Parking,-2.127099,47.450061,44129,PONTCHATEAU,44160.0,47.433636363,-2.09556089039,44.0
3819,Parking covoiturage Pontch̩teau,118 Rue Maurice Sambron. 44160 Pontch̩teau,PONTCHATEAU,44129,Parking,-2.091136,47.446027,44129,PONTCHATEAU,44160.0,47.433636363,-2.09556089039,44.0
3820,Aire de covoiturage de La Piscine,16 La Hirtais. 44160 Sainte-Anne-sur-Brivet,PONTCHATEAU,44129,Aire de covoiturage,-2.079436,47.436506,44129,PONTCHATEAU,44160.0,47.433636363,-2.09556089039,44.0
3821,Parking covoiturage Pontch̩teau,118 Rue Maurice Sambron. 44160 Pontch̩teau,PONTCHATEAU,44129,Parking,-2.091136,47.446027,44129,PONTCHATEAU,44160.0,47.433636363,-2.09556089039,44.0
3822,Le Relais de Beaulieu,Route de Beaulieu le Calvaire. 44160 Pontch̩teau,PONTCHATEAU,44129,Parking,-2.127099,47.450061,44129,PONTCHATEAU,44160.0,47.433636363,-2.09556089039,44.0
3825,Aire de covoiturage du Val St Martin,Rue Jules Ferry. 44210 Pornic,PORNIC,44131,Aire de covoiturage,-2.094355,47.121629,44131,PORNIC,44210.0,47.1223972452,-2.05182334479,44.0
3826,Parking E.Leclerc Drive,1 Rue du Trait̩ de Paris. 44210 Pornic,PORNIC,44131,Supermarch̩,-2.1190953,47.1280675,44131,PORNIC,44210.0,47.1223972452,-2.05182334479,44.0
3827,Parking E.Leclerc Drive,1 Rue du Trait̩ de Paris. 44210 Pornic,PORNIC,44131,Supermarch̩,-2.1190953,47.1280675,44131,PORNIC,44210.0,47.1223972452,-2.05182334479,44.0
3828,Aire de covoiturage du Val St Martin,Rue Jules Ferry. 44210 Pornic,PORNIC,44131,Aire de covoiturage,-2.094355,47.121629,44131,PORNIC,44210.0,47.1223972452,-2.05182334479,44.0
3845,Port de Trentemoult,All̩e Claude Cho̩met,REZE,44143,Aire de covoiturage,-1.578377893,47.1955773,44143,REZE,44400.0,47.1762338904,-1.54966399893,44.0
3846,P+R Navibus Trentemoult-D̩p̩t,Rue Ordronneau,REZE,44143,Parking relais,-1.580687693,47.19196499,44143,REZE,44400.0,47.1762338904,-1.54966399893,44.0
3847,P+R Navibus Trentemoult-Roquios,Quai Surcouf,REZE,44143,Parking relais,-1.577783939,47.19525251,44143,REZE,44400.0,47.1762338904,-1.54966399893,44.0
3848,P+R Tramway 8 Mai,Avenue Andr̩ Malraux,REZE,44143,Parking relais,-1.551439457,47.19003375,44143,REZE,44400.0,47.1762338904,-1.54966399893,44.0
3849,P+R Tramway Trocardi̩re,Avenue L̩on Blum,REZE,44143,Parking relais,-1.571095596,47.18329275,44143,REZE,44400.0,47.1762338904,-1.54966399893,44.0
3850,Maison de La S̩vre,7 Boulevard Mend̩s France. 44400 Rez̩,REZE,44143,Parking,-1.529599,47.177652,44143,REZE,44400.0,47.1762338904,-1.54966399893,44.0
3851,Port de Trentemoult,All̩e Claude Cho̩met,REZE,44143,Aire de covoiturage,-1.578377893,47.1955773,44143,REZE,44400.0,47.1762338904,-1.54966399893,44.0
3852,P+R Tramway Trocardi̩re,Avenue L̩on Blum,REZE,44143,Parking relais,-1.571095596,47.18329275,44143,REZE,44400.0,47.1762338904,-1.54966399893,44.0
3853,P+R Navibus Trentemoult-D̩p̩t,Rue Ordronneau,REZE,44143,Parking relais,-1.580687693,47.19196499,44143,REZE,44400.0,47.1762338904,-1.54966399893,44.0
3854,P+R Navibus Trentemoult-Roquios,Quai Surcouf,REZE,44143,Parking relais,-1.577783939,47.19525251,44143,REZE,44400.0,47.1762338904,-1.54966399893,44.0
3855,P+R Tramway 8 Mai,Avenue Andr̩ Malraux,REZE,44143,Parking relais,-1.551439457,47.19003375,44143,REZE,44400.0,47.1762338904,-1.54966399893,44.0
3856,Maison de La S̩vre,7 Boulevard Mend̩s France. 44400 Rez̩,REZE,44143,Parking,-1.529599,47.177652,44143,REZE,44400.0,47.1762338904,-1.54966399893,44.0
3871,Parking La Bertini̩re,5 Rue de la Bertini̩re. 44310 Saint-Colomban,ST COLOMBAN,44155,Parking,-1.5693551,47.0140662,44155,ST COLOMBAN,44310.0,47.0251492396,-1.55906118865,44.0
3872,Parking La Bertini̩re,5 Rue de la Bertini̩re. 44310 Saint-Colomban,ST COLOMBAN,44155,Parking,-1.5693551,47.0140662,44155,ST COLOMBAN,44310.0,47.0251492396,-1.55906118865,44.0
3881,Aire de covoiturage Frachon,Boulevard Salvador Allende,ST HERBLAIN,44162,Aire de covoiturage,-1.621572412,47.21847972,44162,ST HERBLAIN,44800.0,47.2243762412,-1.63434818692,44.0
3882,Aire de covoiturage Norauto Atlantis,Rue Oc̩ane,ST HERBLAIN,44162,Aire de covoiturage,-1.626246418,47.22572392,44162,ST HERBLAIN,44800.0,47.2243762412,-1.63434818692,44.0
3883,P+R Ter Gare de Basse-Indre Nord,Rue de la Gare,ST HERBLAIN,44162,Parking relais,-1.6605883,47.20437363,44162,ST HERBLAIN,44800.0,47.2243762412,-1.63434818692,44.0
3884,P+R Ter Gare de Basse-Indre Sud,Rue de la Gare,ST HERBLAIN,44162,Parking relais,-1.661038103,47.20415797,44162,ST HERBLAIN,44800.0,47.2243762412,-1.63434818692,44.0
3885,P+R Tramway Fran̩ois Mitterrand,Rue Virginia Woolf,ST HERBLAIN,44162,Parking relais,-1.639484149,47.2217062,44162,ST HERBLAIN,44800.0,47.2243762412,-1.63434818692,44.0
3886,P+R Tramway Marcel Paul,Boulevard Marcel Paul,ST HERBLAIN,44162,Parking relais,-1.618008356,47.24590457,44162,ST HERBLAIN,44800.0,47.2243762412,-1.63434818692,44.0
3887,P+R Ter Gare de Basse-Indre Nord,Rue de la Gare,ST HERBLAIN,44162,Parking relais,-1.6605883,47.20437363,44162,ST HERBLAIN,44800.0,47.2243762412,-1.63434818692,44.0
3888,P+R Tramway Marcel Paul,Boulevard Marcel Paul,ST HERBLAIN,44162,Parking relais,-1.618008356,47.24590457,44162,ST HERBLAIN,44800.0,47.2243762412,-1.63434818692,44.0
3889,Aire de covoiturage Norauto Atlantis,Rue Oc̩ane,ST HERBLAIN,44162,Aire de covoiturage,-1.626246418,47.22572392,44162,ST HERBLAIN,44800.0,47.2243762412,-1.63434818692,44.0
3890,P+R Tramway Fran̩ois Mitterrand,Rue Virginia Woolf,ST HERBLAIN,44162,Parking relais,-1.639484149,47.2217062,44162,ST HERBLAIN,44800.0,47.2243762412,-1.63434818692,44.0
3891,Aire de covoiturage Frachon,Boulevard Salvador Allende,ST HERBLAIN,44162,Aire de covoiturage,-1.621572412,47.21847972,44162,ST HERBLAIN,44800.0,47.2243762412,-1.63434818692,44.0
3892,P+R Ter Gare de Basse-Indre Sud,Rue de la Gare,ST HERBLAIN,44162,Parking relais,-1.661038103,47.20415797,44162,ST HERBLAIN,44800.0,47.2243762412,-1.63434818692,44.0
3895,Aire de covoiturage Le Pont B̩ranger,12 Route de Rouans. 44680 Saint-Hilaire-de-Chal̩ons,ST HILAIRE DE CHALEONS,44164,Aire de covoiturage,-1.833816,47.129761,44164,ST HILAIRE DE CHALEONS,44680.0,47.0958948849,-1.87983637967,44.0
3896,Aire de covoiturage Le Pont B̩ranger,12 Route de Rouans. 44680 Saint-Hilaire-de-Chal̩ons,ST HILAIRE DE CHALEONS,44164,Aire de covoiturage,-1.833816,47.129761,44164,ST HILAIRE DE CHALEONS,44680.0,47.0958948849,-1.87983637967,44.0
3925,Parc D'Activit̩ de Brais,45 Route de Fondeline. 44600 Saint-Nazaire,ST NAZAIRE,44184,Parking,-2.29949,47.286682,44184,ST NAZAIRE,44600.0,47.2802857028,-2.25379927249,44.0
3926,Parking Albert Einstein,Pr̩ Hembert. 44600 Saint-Nazaire,ST NAZAIRE,44184,Parking,-2.2600079,47.2644948,44184,ST NAZAIRE,44600.0,47.2802857028,-2.25379927249,44.0
3927,Parc D'Activit̩ de Brais,45 Route de Fondeline. 44600 Saint-Nazaire,ST NAZAIRE,44184,Parking,-2.29949,47.286682,44184,ST NAZAIRE,44600.0,47.2802857028,-2.25379927249,44.0
3928,Parking Albert Einstein,Pr̩ Hembert. 44600 Saint-Nazaire,ST NAZAIRE,44184,Parking,-2.2600079,47.2644948,44184,ST NAZAIRE,44600.0,47.2802857028,-2.25379927249,44.0
3963,Parking Rue du Pont,65 Rue du Pont. 44440 Teill̩,TEILLE,44202,Parking,-1.278491,47.45997,72349,TEILLE,72290.0,48.1849465917,0.188449766884,72.0
3964,Parking Rue du Pont,65 Rue du Pont. 44440 Teill̩,TEILLE,44202,Parking,-1.278491,47.45997,72349,TEILLE,72290.0,48.1849465917,0.188449766884,72.0
3975,Parking Zi Les Tuilleries,ZI Des Tuileries. BP 39511. Route d'Ancenis. 44195 Vallet,VALLET,44212,Parking,-1.2333226,47.2182273,44212,VALLET,44330.0,47.1715153308,-1.26146566077,44.0
3976,Aire de covoiturage de Vallet,D763. 44330 Vallet,VALLET,44212,Aire de covoiturage,-1.275787,47.154704,44212,VALLET,44330.0,47.1715153308,-1.26146566077,44.0
3977,Aire de covoiturage de Vallet,D763. 44330 Vallet,VALLET,44212,Aire de covoiturage,-1.275787,47.154704,44212,VALLET,44330.0,47.1715153308,-1.26146566077,44.0
3978,Parking Zi Les Tuilleries,ZI Des Tuileries. BP 39511. Route d'Ancenis. 44195 Vallet,VALLET,44212,Parking,-1.2333226,47.2182273,44212,VALLET,44330.0,47.1715153308,-1.26146566077,44.0
3983,Parking Atelier Municipal,5 Route de Marsac. 44170 Vay,VAY,44214,Parking,-1.7011642,47.555333,44214,VAY,44170.0,47.5453431813,-1.70810408082,44.0
3984,Parking Atelier Municipal,5 Route de Marsac. 44170 Vay,VAY,44214,Parking,-1.7011642,47.555333,44214,VAY,44170.0,47.5453431813,-1.70810408082,44.0
3985,P+R Busway Mara̩chers,Rue de la Grand' Maison,VERTOU,44215,Parking relais,-1.510674207,47.18516902,44215,VERTOU,44120.0,47.1603732625,-1.47052291749,44.0
3986,P+R Busway Porte de Vertou,Boulevard Auguste Priou,VERTOU,44215,Parking relais,-1.505160184,47.1801753,44215,VERTOU,44120.0,47.1603732625,-1.47052291749,44.0
3987,P+R Busway Porte de Vertou,Boulevard Auguste Priou,VERTOU,44215,Parking relais,-1.505160184,47.1801753,44215,VERTOU,44120.0,47.1603732625,-1.47052291749,44.0
3988,P+R Busway Mara̩chers,Rue de la Grand' Maison,VERTOU,44215,Parking relais,-1.510674207,47.18516902,44215,VERTOU,44120.0,47.1603732625,-1.47052291749,44.0
4007,Aire de covoiturage de Baule,D2. 45130 Baule,BAULE,45024,Aire de covoiturage,1.68254968,47.82105934,45024,BAULE,45130.0,47.8106703162,1.66824027351,45.0
4116,Aire de covoiturage Zac des Loges,50 Rue Bernard de la Rochefoucauld. 45450 Fay-aux-Loges,FAY AUX LOGES,45142,Aire de covoiturage,2.135969036,47.90917392,45142,FAY AUX LOGES,45450.0,47.9326007256,2.16025043268,45.0
4133,Aire de covoiturage de La Ferte Saint Aubin,141 Rue G̩n̩ral Leclerc. 45240 La Fert̩-Saint-Aubin,LA FERTE ST AUBIN,45146,Aire de covoiturage,1.941074423,47.716857,45146,LA FERTE ST AUBIN,45240.0,47.7119750833,1.92714666074,45.0
4141,Aire de covoiturage de Gien,1 Rue de la Fabrique. 45500 Gien,GIEN,45155,Aire de covoiturage,2.620276469,47.68851512,45155,GIEN,45500.0,47.71227944,2.66549550204,45.0
4246,Aire de covoiturage de Sully Sur Loire,8 Route de Gien. 45600 Sully-sur-Loire,SULLY SUR LOIRE,45315,Aire de covoiturage,2.382381368,47.76381959,45315,SULLY SUR LOIRE,45600.0,47.7526229305,2.35647713689,45.0
4260,Aire de covoiturage de covoiturage de Villemandeur,53 Avenue de la Lib̩ration. 45700 Villemandeur,VILLEMANDEUR,45338,Aire de covoiturage,2.692227022,47.98959126,45338,VILLEMANDEUR,45700.0,47.9830187489,2.70512428321,45.0
4294,Aire de covoiturage de Port-Sainte-Marie,Sur Le Parking Entre La D813. Le Rond-Point De L'Entr̩e Du Village Et La Voie Ferr̩e.,PORT STE MARIE,47210,Aire de covoiturage,0.394924,44.24983,47210,PORT STE MARIE,47130.0,44.2605042795,0.374453245526,47.0
4298,Aire de covoiturage de Puymirol,Sur L'Esplanade ̩ric Faure. En Bordure De La D16 Qui Monte ̩La Bastide En Venant D'Agen.,PUYMIROL,47217,Aire de covoiturage,0.78873,44.186907,47217,PUYMIROL,47270.0,44.1878890197,0.805532157902,47.0
4299,Aire de covoiturage de Saint-Antoine-de-Ficalba,Sur Le Parking Dans Le Bourg En Face De La Salle Des F̩tes.,ST ANTOINE DE FICALBA,47228,Aire de covoiturage,0.718697,44.333672,47238,ST ANTOINE DE FICALBA,47340.0,44.1868209409,0.516380488388,47.0
4300,Aire de covoiturage de Sainte-Livrade-sur-Lot,Au Niveau Rond-Point De La Zone De Nombel (D911 - D113).,STE LIVRADE SUR LOT,47252,Aire de covoiturage,0.581513,44.391129,47252,STE LIVRADE SUR LOT,47110.0,44.4058755457,0.599870593015,47.0
4315,Aire de covoiturage du Bleymard,D901 DANS LE BLEYMARD AU DESSUS DU STADE,LE BLEYMARD,48027,Aire de covoiturage,3.7378247,44.490565,48027,LE BLEYMARD,48190.0,44.5107452501,3.74294007436,48.0
4328,Aire de covoiturage du Fl̩chet,giratoire ̩changeur D768-D775 (acc̩s vers La Croix Cadeau),AVRILLE,49015,Aire de covoiturage,-0.617034,47.514311,85010,AVRILLE,85440.0,46.4744272125,-1.49524360118,85.0
4329,Aire de covoiturage du Fl̩chet,giratoire ̩changeur D768-D775 (acc̩s vers La Croix Cadeau),AVRILLE,49015,Aire de covoiturage,-0.617034,47.514311,85010,AVRILLE,85440.0,46.4744272125,-1.49524360118,85.0
4375,Aire de covoiturage de D̩nia,Giratoire ̩changeur D160-N249 (Cholet Ouest),CHOLET,49099,Aire de covoiturage,-0.905585,47.035609,49099,CHOLET,49300.0,47.0454402992,-0.877886189605,49.0
4376,Aire de covoiturage de D̩nia,Giratoire ̩changeur D160-N249 (Cholet Ouest),CHOLET,49099,Aire de covoiturage,-0.905585,47.035609,49099,CHOLET,49300.0,47.0454402992,-0.877886189605,49.0
4379,Aire de covoiturage de La Saulaie,giratoire D960-D761 D̩viation de Dou̩ (vers Montreuil-Bellay),DOUE LA FONTAINE,49125,Aire de covoiturage,-0.248529,47.182967,49125,DOUE LA FONTAINE,49700.0,47.1914715686,-0.278336056087,49.0
4380,Aire de covoiturage de La Saulaie,giratoire D960-D761 D̩viation de Dou̩ (vers Montreuil-Bellay),DOUE LA FONTAINE,49125,Aire de covoiturage,-0.248529,47.182967,49125,DOUE LA FONTAINE,49700.0,47.1914715686,-0.278336056087,49.0
4394,Aire de covoiturage du Tertre,giratoire nord D̩viation de La Membrolle,LONGUENEE EN ANJOU,49200,Aire de covoiturage,-0.678134,47.566618,49200,LONGUENEE EN ANJOU,49770.0,47.5607664036,-0.683468497352,49.0
4395,Aire de covoiturage du Tertre,giratoire nord D̩viation de La Membrolle,LONGUENEE EN ANJOU,49200,Aire de covoiturage,-0.678134,47.566618,49200,LONGUENEE EN ANJOU,49770.0,47.5607664036,-0.683468497352,49.0
4458,Aire de covoiturage de La Promenade,giratoire Nord D̩viation Segr̩ (D775-D923),SEGRE,49331,Aire de covoiturage,-0.869316,47.697888,49331,SEGRE,49500.0,47.7016654227,-0.863354104119,49.0
4459,Aire de covoiturage de L'Europe,giratoire Est D̩viation Segr̩ (D775-D923) - rue David d'Angers,SEGRE,49331,Aire de covoiturage,-0.857777,47.685022,49331,SEGRE,49500.0,47.7016654227,-0.863354104119,49.0
4460,Aire de covoiturage de L'Europe,giratoire Est D̩viation Segr̩ (D775-D923) - rue David d'Angers,SEGRE,49331,Aire de covoiturage,-0.857777,47.685022,49331,SEGRE,49500.0,47.7016654227,-0.863354104119,49.0
4461,Aire de covoiturage de La Promenade,giratoire Nord D̩viation Segr̩ (D775-D923),SEGRE,49331,Aire de covoiturage,-0.869316,47.697888,49331,SEGRE,49500.0,47.7016654227,-0.863354104119,49.0
4471,Aire de Saint-Come du Mont - le Mont,RD 913,CARENTAN LES MARAIS,50099,Aire de covoiturage,-1.264369,49.333654,50099,CARENTAN LES MARAIS,50500.0,49.2963250601,-1.2559215726,50.0
4472,Aire de Carentan - Blactot,Sortie ZI de Carentan sur RN 174,CARENTAN LES MARAIS,50099,Parking,-1.241577,49.321363,50099,CARENTAN LES MARAIS,50500.0,49.2963250601,-1.2559215726,50.0
4475,Aire de Cambernon - les Nesli̩res,La Hastonni̩re 50200 Courcy,COURCY,50145,Parking,-1.390581,49.066365,51183,COURCY,51220.0,49.3196081983,4.0061261454,51.0
4476,Aire de Coutances - la Paleti̩re,Le haut de D̩lasse,COUTANCES,50147,Aire de covoiturage,-1.46632,49.054155,50147,COUTANCES,50200.0,49.0566189539,-1.44345003609,50.0
4482,Aire de Lessay - Champ de Foire (Int̩r̩t local),Parking du champ de foire,LESSAY,50267,Parking,-1.526966,49.212135,50267,LESSAY,50430.0,49.2167143742,-1.52478862014,50.0
4503,Aire de Saint-L̩ - la Maison du D̩partement,Route de Candol,ST LO,50502,Parking,-1.116486,49.100479,50502,ST LO,50000.0,49.1099624249,-1.07755642702,50.0
4510,Parking relais Belges,avenue de Laon,REIMS,51454,Parking relais,4.0170853,49.27571,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4511,Parking relais H̩pital debr̩,avenue du G̩n̩ral Koenig,REIMS,51454,Parking relais,4.019744,49.225746,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4512,Parking relais Neufch̩tel,18 Rue Jean XXIII,REIMS,51454,Parking relais,4.0281645,49.2850685,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4513,Basilique St Remi,Place Lenoncourt,REIMS,51454,Parking,4.041732,49.2425145,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4514,H̩tel de Police de Reims,rue de Saint-Brice,REIMS,51454,Parking,4.0212598,49.2557953,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4515,H̩tel Mercure Reims Parc des Expositions,2 Rue Gabriel Voisin,REIMS,51454,Parking,4.0691759,49.2360846,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4516,Parc de Champagne,10 avenue du G̩n̩ral Giraud,REIMS,51454,Parking,4.0548455,49.2406209,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4517,Parking Anquetil,rue Anquetil,REIMS,51454,Parking,4.023422,49.265732,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4518,Parking Basilique Saint Remi,place Saint Remi,REIMS,51454,Parking,4.041739,49.242634,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4519,Parking Bd Wilson,Boulevard Wilson,REIMS,51454,Parking,4.0164351,49.2429252,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4520,Parking Boulingrin,place Boulingrin,REIMS,51454,Parking,4.0320488,49.26089,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4521,Parking Campus Universit̩ de Reims,rue Pierre Taittinger,REIMS,51454,Parking,4.0006714,49.2379028,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4522,Parking Centre administratif Gambetta,rue Gambetta,REIMS,51454,Parking,4.040045,49.244942,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4523,Parking Colasse,rue colasse,REIMS,51454,Parking,4.037661,49.241005,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4524,Parking de Fermat,place Pierre Fermat,REIMS,51454,Parking,4.019526,49.279568,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4525,Parking Foch,boulevard Foch,REIMS,51454,Parking,4.028589,49.259769,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4526,Parking Georges H̩bert,rue Raymond Poincar̩,REIMS,51454,Parking,4.019191,49.282612,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4527,Parking L̩on Blum,avenue L̩on Blum,REIMS,51454,Parking,4.011834,49.226643,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4528,Parking L̩opold Charpentier,rue L̩opold Charpentier,REIMS,51454,Parking,4.0190569,49.275911,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4529,Parking Luton,place Luton,REIMS,51454,Parking,4.025663,49.270454,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4530,Parking Martin peller,rue martin peller,REIMS,51454,Parking,4.013202,49.246384,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4531,Parking Nautilud,chauss̩e Bocquaine,REIMS,51454,Parking,4.027005,49.245029,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4532,Parking Parc des expositions,rue Gabriel Voisin,REIMS,51454,Parking,4.062593,49.234676,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4533,Parking Poittevin,rue Hincmar,REIMS,51454,Parking,4.0283592,49.250255,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4534,Parking Stade delaune,chauss̩e Bocquaine,REIMS,51454,Parking,4.022933,49.248238,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4535,Place Aristide Briand,place Aristide Briand,REIMS,51454,Parking,4.039487,49.257332,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4536,Place Brouette,Place Brouette,REIMS,51454,Parking,4.0467826,49.2605275,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4537,Magasin Lidl,41 Route de Witry,REIMS,51454,Supermarch̩,4.0686866,49.2692773,51454,REIMS,51100.0,49.2514906066,4.0402302322,51.0
4541,Parking Ch̩ne Saint-Amand,Avenue du Ch̩ne Saint-Amand,ST DIZIER,52448,Parking,4.966997222,48.62530278,52448,ST DIZIER,52100.0,48.6280100668,4.94923523578,52.0
4542,"Parking priv̩ du ""Relais des Nations""",58 Avenue Roger Salengro,ST DIZIER,52448,Parking,4.917966667,48.64016389,52448,ST DIZIER,52100.0,48.6280100668,4.94923523578,52.0
4543,Parking Stade Charles Jacquin,Rue Andr̩ Chenier,ST DIZIER,52448,Parking,4.947855556,48.62648611,52448,ST DIZIER,52100.0,48.6280100668,4.94923523578,52.0
4544,Parking Timbaud,Avenue Jean-Pierre Timbaud,ST DIZIER,52448,Parking,4.990825,48.625025,52448,ST DIZIER,52100.0,48.6280100668,4.94923523578,52.0
4549,Aire de covoiturage de la Roche - Az̩,D22,AZE,53014,Parking,-0.67872781,47.81842777,71009,AZE,71550.0,47.0770713545,4.09241779804,71.0
4550,Aire de covoiturage de Terre Rouge - Az̩,Rue de Terre Rouge,AZE,53014,Parking,-0.68460184,47.82971556,71009,AZE,71550.0,47.0770713545,4.09241779804,71.0
4551,Aire de covoiturage de Terre Rouge - Az̩,Rue de Terre Rouge,AZE,53014,Parking,-0.68460184,47.82971556,71009,AZE,71550.0,47.0770713545,4.09241779804,71.0
4552,Aire de covoiturage de la Roche - Az̩,D22,AZE,53014,Parking,-0.67872781,47.81842777,71009,AZE,71550.0,47.0770713545,4.09241779804,71.0
4559,Aire de covoiturage de La Martini̩re - Chang̩,D31,CHANGE,53054,Aire de covoiturage,-0.84443195,48.10669944,53054,CHANGE,53810.0,48.1079801148,-0.800104772023,53.0
4560,Parking Relais Technopolis,Rue Albert Einstein,CHANGE,53054,Parking relais,-0.75431018,48.08996984,53054,CHANGE,53810.0,48.1079801148,-0.800104772023,53.0
4561,Aire de covoiturage de La Martini̩re - Chang̩,D31,CHANGE,53054,Aire de covoiturage,-0.84443195,48.10669944,53054,CHANGE,53810.0,48.1079801148,-0.800104772023,53.0
4562,Parking Relais Technopolis,Rue Albert Einstein,CHANGE,53054,Parking relais,-0.75431018,48.08996984,53054,CHANGE,53810.0,48.1079801148,-0.800104772023,53.0
4585,Parking Relais La Jaunaie,Avenue de l'Atlantique,LAVAL,53130,Parking relais,-0.79010486,48.05495254,53130,LAVAL,53000.0,48.0608565468,-0.766005687142,53.0
4586,Parking Relais Octroi,Route de Foug̩res,LAVAL,53130,Parking relais,-0.797469,48.08076,53130,LAVAL,53000.0,48.0608565468,-0.766005687142,53.0
4587,Parking Relais Saint Nicolas,25-31 Rue Albert Einstein,LAVAL,53130,Parking relais,-0.7415266,48.05436989,53130,LAVAL,53000.0,48.0608565468,-0.766005687142,53.0
4588,Parking Relais Octroi,Route de Foug̩res,LAVAL,53130,Parking relais,-0.797469,48.08076,53130,LAVAL,53000.0,48.0608565468,-0.766005687142,53.0
4589,Parking Relais Saint Nicolas,25-31 Rue Albert Einstein,LAVAL,53130,Parking relais,-0.7415266,48.05436989,53130,LAVAL,53000.0,48.0608565468,-0.766005687142,53.0
4590,Parking Relais La Jaunaie,Avenue de l'Atlantique,LAVAL,53130,Parking relais,-0.79010486,48.05495254,53130,LAVAL,53000.0,48.0608565468,-0.766005687142,53.0
4623,Aire de covoiturage Place de l'̩glise,Place de l'̩glise,ST POIX,53250,Parking,-1.04360055,47.96522028,53250,ST POIX,53540.0,47.9663369335,-1.04358876565,53.0
4624,Aire de covoiturage Place de l'̩glise,Place de l'̩glise,ST POIX,53250,Parking,-1.04360055,47.96522028,53250,ST POIX,53540.0,47.9663369335,-1.04358876565,53.0
4659,Parking du Monument aux morts,1 Rue du G̩n̩ral Leclerc,GERBEVILLER,54222,Parking,6.5116799,48.497494,54222,GERBEVILLER,54830.0,48.4934294526,6.51089844698,54.0
4672,Campanile Pont-̩-Mousson,ZA De Lesmenils. Grand Pr̩. 54700 Pont-̩-Mousson,PONT A MOUSSON,54431,Parking,6.109868,48.9342981,54431,PONT A MOUSSON,54700.0,48.9219828048,6.05392690748,54.0
4677,Parking Cora,546 Avenue du G̩n̩ral Bigeard. 54200 Toul,TOUL,54528,Supermarch̩,5.8878949,48.6623574,54528,TOUL,54200.0,48.6865463937,5.89508449535,54.0
