id_lieu,nom_lieu,adresse_lieu,commune,code_INSEE_Lieu,type_lieu,longitude,latitude
2982,Mairie,RD 529,Notre-Dame-de-Commiers,38277,Auto-stop,5.7003829,45.0094749
2983,Eglise,RD113  2 route des Quatre Fontaines,Notre-Dame-de-Vaulx,38280,Auto-stop,5.7516299,44.9902619
2984,Mairie,RD113  32 route des Quatre Fontaines,Notre-Dame-de-Vaulx,38280,Auto-stop,5.749244,44.9869187
2985,Place de la République,Place de la République,Notre-Dame-de-Vaulx,38280,Auto-stop,5.748419,44.9861060
2986,Mairie d'Optevoz,Mairie - Rue Philippe Tassier,OPTEVOZ,38282,Parking,5.3299141,45.7523431
2987,Parking Optevoz,Mairie,OPTEVOZ,38282,Parking,5.33,45.753
2988,Optevoz,Mairie,OPTEVOZ,38282,Aire de covoiturage,5.33076,45.75338
2989,Le Bourg - sud,RD1085e - Route Napoléon  angle nord de la place des combattants AFN,Pierre-Châtel,38304,Auto-stop,5.778583,44.9516790
2990,Gare de Pontcharra,1 avenue de la Gare,Pontcharra,38314,Parking,6.021332,45.432011
2991,Salle Polyvalente,Salle Polyvalente,LE PONT DE BEAUVOISIN,38315,Parking,5.6678939,45.5410068
2992,Le Pont de Beauvoisin,Salle polyvalente,LE PONT-DE-BEAUVOISIN,38315,Parking,5.66789,45.541
2993,Mairie de Pont de Cheruy,16 Rue de la République. 38230 Pont-de-Chéruy,PONT DE CHERUY,38316,Parking,5.173478208,45.75022724
2994,Quaix Ecole,Route de Clémenciére,Quaix-en-Chartreuse,38328,Parking,5.719981039,45.25334912
2995,Parking Relais Biévre Dauphiné,D50F,Rives,38337,Parking relais,5.477001335,45.38175227
2996,Rochetoirin,Place des anciens combattants ,ROCHETOIRIN,38341,Parking,5.41724,45.58181
2997,Parking Lavaizin,"52 Rue de Lavaizin, 38300 Ruy, France",RUY-MONTCEAU,38348,Aire de covoiturage,5.326384,45.583644
2998,Rossetière,Route de St Etienne de Crossey,Saint-Aupre,38362,Auto-stop,5.654068,45.3928090
2999,Village,Route du Tilleul,Saint-Aupre,38362,Auto-stop,5.669842,45.3980000
3000,Le chevalier,Route de Miribel,Saint-Aupre,38362,Auto-stop,5.669411,45.4055450
3001,Verdan,Route de Miribel,Saint-Aupre,38362,Auto-stop,5.663973,45.3994160
3002,Village,Route du Champtoraz,Saint-Aupre,38362,Auto-stop,5.670636,45.3994540
3003,Salle Polyvalente Les Molles,Les Molles,ST CHEF,38374,Parking,5.361886,45.6406277
3004,Parking St Chef,Les Moles,ST CHEF,38374,Parking,5.361,45.64
3005,Salle Polyvalente,Voie St Didier de la Tour,ST CLAIR DE LA TOUR,38377,Parking,5.4785031,45.5721831
3006,Parking Saint Clair de La Tour,Place Jules Ferry,ST CLAIR DE LA TOUR,38377,Parking,5.478,45.572
3007,Parking de L'Eglise,Le Bourg. route des rivoires,ST DIDIER DE LA TOUR,38381,Parking,5.4820587,45.5546889
3008,Parking St Didier de La Tour,Parking du bourg,ST DIDIER DE LA TOUR,38381,Parking,5.484,45.554
3009,P+R Saint-Egréve Gare,Rue des Bonnais,Saint-Egréve,38382,Parking relais,5.671546,45.235088
3010,P+R Karben,15 route de Lyon,Saint-Egréve,38382,Parking relais,5.669222,45.242759
3011,Poterie,Route de la Tour,Saint-Étienne-de-Crossey,38383,Auto-stop,5.6529629,45.3829801
3012,Les Roux,Route du Grand Rocher,Saint-Étienne-de-Crossey,38383,Auto-stop,5.6455278,45.3684678
3013,Etang Dauphin,Route du Grand Rocher,Saint-Étienne-de-Crossey,38383,Auto-stop,5.6336868,45.3655160
3014,Centre,Route de Voiron,Saint-Étienne-de-Crossey,38383,Auto-stop,5.6463164,45.3778519
3015,Centre,Rue du Mangin,Saint-Étienne-de-Crossey,38383,Auto-stop,5.6471533,45.3779800
3016,Pompiers,Route de Saint Nicolas,Saint-Étienne-de-Crossey,38383,Auto-stop,5.6420839,45.3798188
3017,Mairie,Rue de La Mairie,Saint-Étienne-de-Crossey,38383,Auto-stop,5.6456941,45.3787789
3018,Le Grand Vivier,RD49 - Rond Point de la Rosetière,Saint-Étienne-de-Crossey,38383,Auto-stop,5.6471425,45.3912046
3019,Parking Relais Mandrin,2 Rue des Narcisses. 38590 Saint-étienne-de-Saint-Geoirs,ST ETIENNE DE ST GEOIRS,38384,Parking,5.33841285,45.34178545
3020,La Tour,Rue de la Chapelle,St-Georges-de-Commiers,38388,Parking,5.703972753,45.03827835
3021,Eglise,Route de Saint-Pierre,St-Georges-de-Commiers,38388,Parking,5.706335449,45.02826661
3022,Ecole,Rue de la Tour,Saint-Georges-de-Commiers,38388,Auto-stop,5.7051485,45.0311533
3023,Les Condamines,Rue de la Tour,Saint-Georges-de-Commiers,38388,Auto-stop,5.7069637,45.0442914
3024,Gare,Rue de la Gare,Saint-Georges-de-Commiers,38388,Auto-stop,5.7016837,45.0435064
3025,La Tour,Rue de la TOur,Saint-Georges-de-Commiers,38388,Auto-stop,5.7041045,45.0381361
3026,Parking Saint Hilaire de Brens,Gare,ST HILAIRE DE BRENS,38392,Parking,5.289,45.685
3027,Saint Hilaire de Brens,Gare,SAINT-HILAIRE-DE-BRENS,38392,Aire de covoiturage,5.28886,45.68521
3028,Parking Mémorial Doyen Gosse,Rue Doyen Gosse,Saint-Ismier,38397,Parking,5.84029,45.254444
3029,Parking Salle Claire delage,Salle Claire Delage,ST JEAN DE BOURNAY,38399,Parking,5.1448578,45.4998537
3030,Parking Saint-Jean de Bournay,Salle Claire Delage,ST JEAN DE BOURNAY,38399,Parking,5.144,45.5
3031,Aire La tour du Pin - A43,Av. Alsace Lorraine - 38110 Saint-Jean-de-Soudain,SAINT-JEAN-DE-SOUDAIN,38401,Aire de covoiturage,5.4305628,45.5613717
3032,Le Pontet,Le Pontet,Saint-Jean-de-Vaulx,38402,Auto-stop,5.760402,45.0071072
3033,Les Prats,Au crey des Prats,Saint-Jean-de-Vaulx,38402,Auto-stop,5.7671612,45.0211159
3034,Les Roures,Route des Creys,Saint-Jean-de-Vaulx,38402,Auto-stop,5.752609,44.9979310
3035,Les Lards D520,D520,Saint-Joseph-de-Rivière,38405,Auto-stop,5.69923,45.3778600
3036,Les Lards D520,D520,Saint-Joseph-de-Rivière,38405,Auto-stop,5.70056,45.3785000
3037,Pont Demay D520,D520,Saint-Joseph-de-Rivière,38405,Auto-stop,5.67763,45.3632300
3038,Centre-bourg - proche Poste et Mairie D520,D520,Saint-Joseph-de-Rivière,38405,Auto-stop,5.69709,45.3748300
3039,Le Guiers,Avenue de la Gare,Saint-Laurent-du-Pont,38412,Auto-stop,5.737102,45.3876881
3040,Salle des Fêtes,Avenue de la Gare,Saint-Laurent-du-Pont,38412,Auto-stop,5.7380558,45.3893945
3041,Villette Centre,Route de Villette,Saint-Laurent-du-Pont,38412,Auto-stop,5.7230485,45.4005626
3042,Poste,Avenue Victor Hugo,Saint-Laurent-du-Pont,38412,Auto-stop,5.733442,45.3873600
3043,Villette Centre,Route de Miribel,Saint-Laurent-du-Pont,38412,Auto-stop,5.7233109,45.4012635
3044,Le Cotterg,Avenue Victor Hugo,Saint-Laurent-du-Pont,38412,Auto-stop,5.7256562,45.3884657
3045,Guillotière Villette,Rue de la Guillotière,Saint-Laurent-du-Pont,38412,Auto-stop,5.7228549,45.4005698
3046,Saint Bruno,Rue Ferdinand Buisson,Saint-Laurent-du-Pont,38412,Auto-stop,5.7354945,45.3859453
3047,Le Mérier,Route des Maquis,St-Martin-d'Héres,38421,Parking,5.781166929,45.17349714
3048,Coco Fruits,7 Rue Charles Darwin,Saint-Martin-d'Hères,38421,Auto-stop,5.768725,45.1841340
3049,Office de Tourisme,Avenue des Thermes,Saint-Martin-d'Uriage,38422,Parking,5.829090585,45.14559116
3050,Parking Les Ratz,516 Chemin des Ratz,Saint-Nazaire-les-Eymes,38431,Parking,5.851073894,45.25810468
3051,Le Poulat,Route du Vercors,St-Paul de Varces,38436,Parking,5.661021439,45.07511865
3052,Place de l'Eglise,Chemin Saint-Ange,St-Paul de Varces,38436,Parking,5.642941725,45.07167457
3053,Le Poulat 2,Route du Vercors,Saint-Paul-de-Varces,38436,Auto-stop,5.662465,45.0773920
3054,Lourme,Charrière Chaude,Saint-Paul-de-Varces,38436,Auto-stop,5.6347541,45.0670596
3055,Ongrie,Charrière Chaude,Saint-Paul-de-Varces,38436,Auto-stop,5.6377528,45.0700072
3056,La Place 1,Place de l'Eglise,Saint-Paul-de-Varces,38436,Auto-stop,5.6426023,45.0714999
3057,La Place 2,Place de l'Eglise,Saint-Paul-de-Varces,38436,Auto-stop,5.6428007,45.0714620
3058,Le Poulat 1,Route du Vercors,Saint-Paul-de-Varces,38436,Auto-stop,5.6600742,45.0744586
3059,Peage St Quentin Fallavier,Luzais,ST QUENTIN FALLAVIER,38449,Aire de covoiturage,5.098473,45.655621
3060,Chesnes A43,Rue de Barcelone à Saint Quentin Fallavier,SAINT-QUENTIN-FALLAVIER,38449,Aire de covoiturage,5.100726205761,45.655366805026
3061,Parking de Flosailles,1410 Chemin Saint-Martin. 38300 Saint-Savin,ST SAVIN,38455,Parking,5.3012,45.6451
3062,Petichet - Nord,RN 85,Saint-Théoffrey,38462,Auto-stop,5.772516,44.9996010
3063,Mairie de Salagnon,Le Revolet,SALAGNON,38467,Parking,5.3583484,45.6691248
3064,Parking Salagnon,Le Revolet,SALAGNON,38467,Parking,5.359,45.689
3065,Salagnon,le Revolet,SALAGNON,38467,Aire de covoiturage,5.36008,45.66914
3066,Ecole du Sappey,L'Eglise,Le Sappey-en-Chartreuse,38471,Parking,5.776844447,45.2600438
3067,Place du Village (D512),La Place  Route de Chartreuse,Le Sappey-en-Chartreuse,38471,Auto-stop,5.777066,45.2594950
3068,Le Gouillat (D512),Le Gouillat,Le Sappey-en-Chartreuse,38471,Auto-stop,5.77111,45.2547210
3069,P+R Jean Prévost,Place Jean Prévost,Sassenage,38474,Parking relais,5.660985,45.213824
3070,Gare,Route Nationale 91,Séchilienne,38478,Parking,5.829558011,45.05335461
3071,Stade Louis Armand,Avenue Louis Armand,Seyssins,38486,Parking,5.694166,45.166402
3072,le Bas Siévoz,RD526  rue de lEglise,Siévoz,38489,Auto-stop,5.8365157,44.9031084
3073,Parking Sabloniéres,Sabloniéres,SOLEYMIEU,38494,Parking,5.3722107,45.6898435
3074,Parking Soleymieu,Sablonnieres,SOLEYMIEU,38494,Parking,5.376,45.69
3075,Soleymieu,Sablonières,SOLEYMIEU,38494,Aire de covoiturage,5.37501,45.69
3076,Le Crey,route des Maquisards,Susville,38499,Auto-stop,5.764651,44.9411160
3077,Les Moutières,RD 529,Susville,38499,Auto-stop,5.771166,44.9345980
3078,Arrêt Covoit'ici Tignieu Jameyzieu,"Route de Crémieu, Tignieu Jameyzieu",TIGNIEU-JAMEYZIEU,38507,Auto-stop,5.19078459412637,45.7512702908559
3079,Parking Salle des 3 Chénes,Salle des 3 Chénes,TORCHEFELON,38508,Parking,5.4010463,45.5171433
3080,Parking Torchfelon,Salle des 3 chénes,TORCHEFELON,38508,Parking,5.4,45.516
3081,Torchefelon,Salle des 3 chênes,TORCHEFELON,38508,Parking,5.40104,45.51714
3082,Gare Sud,avenue de Saint Quentin,Tullins,38517,Auto-stop,5.493797,45.2997010
3083,Fures Centre,Boulevard Michel Perret,Tullins,38517,Auto-stop,5.495605,45.3087080
3084,Equipement Sportif,Avenue de Saint Quentin,Tullins,38517,Auto-stop,5.498872,45.2980750
3085,Condorcet,avenue de Contamine,Tullins,38517,Auto-stop,5.4858935,45.2979868
3086,Fures - Pharmacie,Route de Grenoble,Tullins,38517,Auto-stop,5.4961771,45.3090570
3087,Gare,Avenue du 11 novembre,Tullins,38517,Auto-stop,5.4916549,45.3011330
3088,Montée de Renage,Place Winston Chirchill,Tullins,38517,Auto-stop,5.4955387,45.3090910
3089,Montée de Morette,Rue de la République,Tullins,38517,Auto-stop,5.482378,45.2989853
3090,Place Jean Jaurès,Place Jean Jaurès,Tullins,38517,Auto-stop,5.4829752,45.2959869
3091,République,RD526  rue Principale,Valbonnais,38518,Auto-stop,5.9061941,44.9003422
3092,Ecoles,RD526  1034 rue Principale,Valbonnais,38518,Auto-stop,5.9083131,44.9002282
3093,La Valette - le Haut,RD114  route des Girauds,La Valette,38521,Auto-stop,5.8539071,44.9411946
3094,L'Oriel,Avenue Joliot Curie,Varces-Allières-et-Risset,38524,Auto-stop,5.6836348,45.0885049
3095,Rond-Point de l'Europe,Avenue Joliot Curie,Varces-Allières-et-Risset,38524,Auto-stop,5.683891,45.0939130
3096,Rond-Point de l'Europe,Rue Pierre Termier,Varces-Allières-et-Risset,38524,Auto-stop,5.6829266,45.0938014
3097,La Tuilerie,Avenue d'Uriage,Vaulnaveys-le-Haut,38529,Parking,5.824883389,45.13646386
3098,Ecole,Avenue d'Uriage,Vaulnaveys-le-Haut,38529,Parking,5.813955409,45.12151044
3099,Marchandise,Avenue d'Uriage,Vaulnaveys-le-Haut,38529,Parking,5.807944714,45.11527768
3100,Les Guichards 1,Avenue d'Uriage,Vaulnaveys-le-Haut,38529,Auto-stop,5.817001,45.1257375
3101,Marchandise 1,Avenue d'Uriage,Vaulnaveys-le-Haut,38529,Auto-stop,5.808391,45.1155770
3102,Jules Bruand 1,Avenue d'Uriage,Vaulnaveys-le-Haut,38529,Auto-stop,5.813794,45.1212690
3103,Les Guichards 2,Avenue d'Uriage,Vaulnaveys-le-Haut,38529,Auto-stop,5.816761,45.1275820
3104,Marchandise 2,Avenue d'Uriage,Vaulnaveys-le-Haut,38529,Auto-stop,5.807992,45.1150580
3105,Les Alberges 3,D524,Vaulnaveys-le-Haut,38529,Auto-stop,5.818819,45.1308100
3106,Jules Bruand 2,Avenue d'Uriage,Vaulnaveys-le-Haut,38529,Auto-stop,5.813492,45.1209520
3107,Belmont,Route de Prémol,Vaulnaveys-le-Haut,38529,Auto-stop,5.828378,45.1198330
3108,Tuilerie 1,D524,Vaulnaveys-le-Haut,38529,Auto-stop,5.824732,45.1367370
3109,Belmont,Route de Prémol,Vaulnaveys-le-Haut,38529,Auto-stop,5.828525,45.1199240
3110,Tuilerie 2,D524,Vaulnaveys-le-Haut,38529,Auto-stop,5.824772,45.1364320
3111,Centre-bourg 1,Avenue d'Uriage,Vaulnaveys-le-Haut,38529,Auto-stop,5.810816,45.1191380
3112,Les Roux,Route de Prémol,Vaulnaveys-le-Haut,38529,Auto-stop,5.826395,45.1289840
3113,Centre-bourg 2,Avenue d'Uriage,Vaulnaveys-le-Haut,38529,Auto-stop,5.810865,45.1187340
3114,Pré Bousson,L'Adret,Venon,38533,Parking,5.806543496,45.17120398
3115,Chapon,Le Chapon Venon,Venon,38533,Auto-stop,5.822215,45.1709660
3116,La Faurie Sous les Vignes,La Faurie Venon,Venon,38533,Auto-stop,5.794951,45.1752510
3117,Mairie,Venon Mairie Venon,Venon,38533,Auto-stop,5.804769,45.1718010
3118,La Faurie La Freînaie,La Frênaie Venon,Venon,38533,Auto-stop,5.795113,45.1733410
3119,Les Echaliéres 1,Route de Montaud,Veurey-Voroize,38540,Parking,5.618820502,45.26887392
3120,Les Echaliéres 2,Impasse des Echaliéres,Veurey-Voroize,38540,Parking,5.619226401,45.26779777
3121,Complexe sportif Vif,Chemin de Porte Coche,Vif,38545,Parking,5.671417062,45.06626758
3122,P+R La Valonne,Boulevard de la Résistance,Vif,38545,Parking relais,5.671126,45.05009
3123,Parking Gare de Lancey,3 quai des négociants,Villard-Bonnot,38547,Parking,5.881249,45.234449
3124,Villard Centre (Panneau lumineux),av du général de Gaulle,Villard-de-Lans,38548,Auto-stop,5.5541092,45.0736896
3125,Stade de la Prairie,RD 36 / Chaussée des escoffiers à Villefontaine,VILLEFONTAINE,38553,Aire de covoiturage,5.16438527703426,45.605725161809
3126,The Village A43,Avenue Steve Biko à Villefontaine,VILLEFONTAINE,38553,Aire de covoiturage,5.162042517288,45.62426422906
3127,Intermarché,Chemin de Maupas Lieu dit Vernette,VILLETTE DE VIENNE,38558,Supermarché,4.914167,45.584306
3128,Parking du Stade,Stade,VIRIEU,38560,Parking,5.4736484,45.4858536
3129,Parking Virieu,Salle des fétes,VIRIEU,38560,Parking,5.473,45.486
3130,Centre des Congrés La Locomotive,Route d'Uriage,Vizille,38562,Parking,5.776038041,45.07655676
3131,Vizille le péage,Route du Maquis de L'Oisans,Vizille,38562,Parking,5.771164977,45.05767243
3132,P+R Chantefeuille,Avenue Gabriel Péri,Vizille,38562,Parking relais,5.77428,45.080654
3133,La Locomotive,Route d'Uriage,Vizille,38562,Auto-stop,5.774243,45.0759431
3134,P+R Champfeuillet,11 Route des Bois Parc de Montaly,Voiron,38563,Parking relais,5.567052357,45.35018777
3135,Saint Bruno,Place de la République,Voiron,38563,Auto-stop,5.5915032,45.3675297
3136,Guillon,Route du Guillon,Voiron,38563,Auto-stop,5.5989413,45.3629878
3137,Gambetta,Avenue Gambetta,Voiron,38563,Auto-stop,5.5957646,45.3666557
3138,Les Marches,Avenue Gambetta,Voiron,38563,Auto-stop,5.59949,45.3649080
3139,Mairie,Cours Becquart-Castelbon,Voiron,38563,Auto-stop,5.590683,45.3625283
3140,Caserne,Boulevard Denfert Rochereau,Voiron,38563,Auto-stop,5.593496,45.3601060
3141,Avenue 11 novembre direction Grenoble,8,Voreppe,38565,Auto-stop,5.64285,45.2866500
3142,vourey Le grand chemin,D1092,Vourey,38566,Auto-stop,5.5278057,45.3209172
3143,Vourey - Le Grand Chemin,VOUREY,Vourey,38566,Auto-stop,5.522249,45.3193640
3144,Gare de Brignoud,Avenue Robert Huant,Brignoud,38920,Parking,5.901533,45.262624
3145,Abergement le Grand-1,Rue des Trois Fontaines,Abergement-le-Grand,39002,Auto-stop,5.6817388,46.9137352
3146,Abergement-le-Petit-1,Rue du Lavoir limpide,Abergement-le-Petit,39003,Auto-stop,5.6964,46.9025520
3147,Abergement-lès-Thésy-1,Rue de la Mairie,Abergement-lès-Thésy,39004,Auto-stop,5.9401107,46.9174435
3148,Aiglepierre-1,Place des Tilleuls,Aiglepierre,39006,Auto-stop,5.8188319,46.9524432
3149,Arbois-1,Avenue Pasteur,Arbois,39013,Auto-stop,5.7575727,46.9139866
3150,Arbois-6,54 rue de Pupillin,Arbois,39013,Auto-stop,5.769698,46.8950764
3151,Arbois-2,Route de Besançon,Arbois,39013,Auto-stop,5.770492,46.9112067
3152,Arbois-5,16  avenue du Maréchal Leclerc,Arbois,39013,Auto-stop,5.783229,46.9022950
3153,Arbois-3,Promenade des Tiercelines,Arbois,39013,Auto-stop,5.7719457,46.9046430
3154,Arbois-4,16  rue de l'Hôtel de Ville,Arbois,39013,Auto-stop,5.7720423,46.9023486
3155,Les Arsures-1,Route de Salins,Les Arsures,39019,Auto-stop,5.790702,46.9468750
3156,Les Arsures-2,Route de Salins,Les Arsures,39019,Auto-stop,5.790739,46.9468570
3157,Aumont-1,Rue des écoles,Aumont,39028,Auto-stop,5.632998,46.9105380
3158,Aumont-2,Route de Dole,Aumont,39028,Auto-stop,5.6322413,46.9106167
3159,Barretaine-1,Rue de la Croix du Dan,Barretaine,39040,Auto-stop,5.710321,46.8205940
3160,Barretaine-2,Rue de la Combe,Barretaine,39040,Auto-stop,5.723775,46.8138140
3161,Bouléme,"Lieu dit ""Bouléme"". 39310 Bellecombe",BELLECOMBE,39046,Parking,5.923287605,46.32467872
3162,Bersaillin-2,Route de Brainans,Bersaillin,39049,Auto-stop,5.6018573,46.8679433
3163,Bersaillin-3,Rue des 3 Fontaines,Bersaillin,39049,Auto-stop,5.5883604,46.8527098
3164,Bersaillin-1,Rue principale,Bersaillin,39049,Auto-stop,5.6000763,46.8619209
3165,Besain-1,Place du Chalet,Besain,39050,Auto-stop,5.7946706,46.7854076
3166,Besain-2,Place du Chalet,Besain,39050,Auto-stop,5.7945847,46.7851138
3167,Biefmorin-1,Route de l'Etang Chalot,Biefmorin,39054,Auto-stop,5.5558467,46.8991305
3168,Salle Polyvalente,5 Rue des Couenneaux. 39220 Bois-d'Amont,BOIS D AMONT,39059,Parking,6.137689049,46.53740853
3169,Bracon-1,Place Aubarède,Bracon,39072,Auto-stop,5.8785818,46.9326704
3170,Brainans-1,Rue des écoles,Brainans,39073,Auto-stop,5.6233525,46.8706829
3171,Buvilly-2,Rue des Vignes,Buvilly,39081,Auto-stop,5.7162904,46.8701423
3172,Buvilly-1,Rue des Vignes,Buvilly,39081,Auto-stop,5.7165056,46.8694323
3173,Cernans-1,Rue de Salins,Cernans,39084,Auto-stop,5.9314096,46.9322484
3174,Chamole-1,Rue de la Tour,Chamole,39094,Auto-stop,5.7250511,46.8387159
3175,La Chapelle sur Furieuse-1,Grande Rue,La Chapelle-sur-Furieuse,39103,Auto-stop,5.8566564,46.9960007
3176,La Châtelaine-1,Grande Rue,La Châtelaine,39116,Auto-stop,5.8182096,46.8744895
3177,Chaussenans-1,Avenue de Chaucenne,Chaussenans,39127,Auto-stop,5.7319337,46.8296697
3178,Route du Frasnois,8 Route de Genéve. 39150 Chaux-des-Crotenay,CHAUX DES CROTENAY,39129,Parking,5.9405365,46.6544748
3179,Zone artisanale,route des. 1 Route de Genéve. 39150 Chaux-des-Crotenay,CHAUX DES CROTENAY,39129,Parking,5.9439349,46.6558787
3180,Chaux-des-Prés,11 Route Principale. 39150 Chaux des Prés,NANCHEZ,39130,Parking,5.868544816,46.50849004
3181,Prénovel,13 Quartier les Pessettes. 39150 Prénovel,NANCHEZ,39130,Parking,5.840112997,46.51135279
3182,Chaux-Champagny-1,3 Grande Rue,Chaux-Champagny,39133,Auto-stop,5.8896193,46.8955046
3183,Chaux-Champagny-2,Route de Salins,Chaux-Champagny,39133,Auto-stop,5.8836233,46.9051305
3184,Chilly-sur-Salins-1,Rue des Tilleuls,Chilly-sur-Salins,39147,Auto-stop,5.869811,46.8919910
3185,Chilly-sur-Salins-2,Rue des Tilleuls,Chilly-sur-Salins,39147,Auto-stop,5.8718907,46.8908299
3186,Colonne-2,Route de la Bresse,Colonne,39159,Auto-stop,5.5721652,46.8840378
3187,Colonne-1,Place du Monument aux Morts,Colonne,39159,Auto-stop,5.5757808,46.8847748
3188,Colonne-3,Route de Colonne,Colonne,39159,Auto-stop,5.575116,46.8828920
3189,Auberge du Pré du fréne,3 Les Meix. 39260 Les Crozets,LES CROZETS,39184,Parking,5.79568162,46.46193592
3190,Darbonnay-1,Rue Philibert,Darbonnay,39191,Auto-stop,5.604937,46.8166330
3191,Fay-en-Montagne-1,Route de Bonnefontaine,Fay-en-Montagne,39222,Auto-stop,5.7255017,46.7517029
3192,La Ferté-1,Rue principale,La Ferté,39223,Auto-stop,5.6585967,46.9428119
3193,La Ferté-2,Rue d'Aumont,La Ferté,39223,Auto-stop,5.6596428,46.9408854
3194,Le Fied-1,Rue de la Bascule,Le Fied,39225,Auto-stop,5.719499,46.7697061
3195,Salle des fétes,60 Grande Rue. 39460 Foncine-le-Haut,FONCINE LE HAUT,39228,Parking,6.0731235,46.6589088
3196,Geraise-1,Rue de Bovard,Geraise,39248,Auto-stop,5.9457272,46.9576976
3197,Grozon-2,Grande Rue,Grozon,39263,Auto-stop,5.7005089,46.8904757
3198,Grozon-1,Grande Rue,Grozon,39263,Auto-stop,5.7002729,46.8898488
3199,Ivory-1,Rue de la Fruitière,Ivory,39267,Auto-stop,5.8545589,46.9118480
3200,Ivrey-1,Route du Poupet,Ivrey,39268,Auto-stop,5.89513,46.9907025
3201,Pont,D27. 39360 Jeurre,JEURRE,39269,Parking,5.706519542,46.36347649
3202,Parking du Versoix,15 Route de Lajoux. 39310 Lamoura,LAMOURA,39275,Parking,5.968349,46.392977
3203,Lemuy-1,Place du Lion,Lemuy,39291,Auto-stop,5.967496,46.8965060
3204,Salle des fétes,51 Grande Rue. 39400 Longchaumois,LONGCHAUMOIS,39297,Parking,5.9340504,46.4624756
3205,Marnoz-1,Rue Pasteur,Marnoz,39315,Auto-stop,5.8331281,46.9498873
3206,Marnoz-2,Rue Pasteur,Marnoz,39315,Auto-stop,5.8335787,46.9499898
3207,Marnoz-3,Route de Salins,Marnoz,39315,Auto-stop,5.8425104,46.9501253
3208,Marnoz-4,Rue des Barges,Marnoz,39315,Auto-stop,5.836395,46.9592281
3209,Mathenay-1,Rue du Moulin,Mathenay,39319,Auto-stop,5.678714,46.9324440
3210,Mesnay-1,Rue Bardenet,Mesnay,39325,Auto-stop,5.790718,46.9023100
3211,Mesnay-2,Rue Bardenet,Mesnay,39325,Auto-stop,5.790814,46.9022910
3212,Mesnay-3,Grande Rue,Mesnay,39325,Auto-stop,5.795266,46.9018538
3213,Mesnay-4,Rue Vermot,Mesnay,39325,Auto-stop,5.7998901,46.8983168
3214,Centre village,4 Rue du Cornet. 39260 Meussia,MEUSSIA,39328,Parking,5.726405801,46.49818544
3215,Saint-Claude,60 Rue René Dalloz. 39260 Moirans-en-Montagne,MOIRANS EN MONTAGNE,39333,Parking,5.725659326,46.42357974
3216,Molain-1,Grande Rue,Molain,39336,Auto-stop,5.805609,46.8240190
3217,Molamboz-1,Grande Rue,Molamboz,39337,Auto-stop,5.6843728,46.9405521
3218,Monay-1,Rue Perraud,Monay,39342,Auto-stop,5.5954736,46.8352408
3219,Montholier-1,Route de Genève,Montholier,39354,Auto-stop,5.6466502,46.8959048
3220,Montholier-2,Route de Genève,Montholier,39354,Auto-stop,5.6446171,46.8977083
3221,Montigny-lès-Arsures-1,Place de la Mairie,Montigny-lès-Arsures,39355,Auto-stop,5.7803529,46.9238115
3222,La Bucle,144 Route Blanche. 39400 Morbier,MORBIER,39367,Parking,6.01699,46.541456
3223,Centre du village,83 Rue du Faubourg. 39400 La Mouille,HAUTS DE BIENNE,39368,Parking,5.9808848,46.5054088
3224,Parking Le Concorde,24 Chemin de la Gare. 39400 Morez,HAUTS DE BIENNE,39368,Parking,6.022504,46.526104
3225,Place du village,Le Bourg. 39310 Les Moussiéres,LES MOUSSIERES,39373,Parking,5.891421973,46.32499054
3226,Neuvilley-2,Rue de la Grozonne,Neuvilley,39386,Auto-stop,5.592878,46.8992200
3227,Neuvilley-1,Rue de la Grozonne,Neuvilley,39386,Auto-stop,5.5928504,46.8992148
3228,Oussières-1,2  rue du Château,Oussières,39401,Auto-stop,5.5918956,46.9076703
3229,Village,18 Rue de l'Epicéa. 39370 La Pesse,LA PESSE,39413,Parking,5.846764,46.283426
3230,Picarreau-1,Grande Rue,Picarreau,39418,Auto-stop,5.745544,46.7539980
3231,Les Planches-près-Arbois-1,Rue de la Cuisance,Les Planches-près-Arbois,39425,Auto-stop,5.806435,46.8788140
3232,Plasne-1,Route de Poligny,Plasne,39426,Auto-stop,5.6855958,46.8013212
3233,Plasne-2,Route de Poligny,Plasne,39426,Auto-stop,5.685537,46.8012790
3234,Poligny-4,Rue Jacques Coittier,Poligny,39434,Auto-stop,5.7045525,46.8331489
3235,Poligny-5,Rue des Salines,Poligny,39434,Auto-stop,5.689441,46.8377839
3236,Poligny-6,Avenue Wladimir Gagneur,Poligny,39434,Auto-stop,5.7078677,46.8401654
3237,Poligny-1,Place des Déportés,Poligny,39434,Auto-stop,5.7084364,46.8345215
3238,Poligny-7,Route de Besançon,Poligny,39434,Auto-stop,5.705325,46.8438164
3239,Poligny-2,Place des Déportés,Poligny,39434,Auto-stop,5.7088172,46.8342169
3240,Poligny-8,Avenue de la Gare,Poligny,39434,Auto-stop,5.7016128,46.8452143
3241,Poligny-3,Route de Lons,Poligny,39434,Auto-stop,5.7026267,46.8336370
3242,Poligny-9,Rue Nicolas Appert,Poligny,39434,Auto-stop,5.6971228,46.8484284
3243,Pont-d'Héry-1,Rue de la Mairie,Pont-d'Héry,39436,Auto-stop,5.8999526,46.8714861
