id_etape,id_lieu,id_covoiturage,duree_depuis_depart,prix_etape
92853,1365,30920,0,17
92854,5834,30920,502,6
92855,3637,30920,631,9
92856,4585,30921,0,9
92857,6884,30921,139,12
92858,6776,30922,0,3
92859,800,30922,509,13
92860,6823,30922,569,2
92861,3629,30923,0,7
92862,3849,30923,560,14
92863,4471,30923,595,9
92864,3882,30924,0,19
92865,137,30924,591,5
92866,4510,30924,627,9
92867,1736,30924,704,8
92868,2034,30925,0,6
92869,4395,30925,474,6
92870,7003,30926,0,6
92871,4677,30926,379,5
92872,1928,30927,0,20
92873,6656,30927,537,9
92874,3761,30927,661,6
92875,6168,30927,860,2
92876,7081,30927,1030,4
92877,6823,30928,0,13
92878,485,30929,0,11
92879,3852,30929,326,14
92880,3728,30929,410,5
92881,1400,30930,0,7
92882,2,30930,78,11
92883,7041,30930,278,10
92884,62,30930,417,3
92885,6329,30930,538,14
92886,3884,30931,0,16
92887,3827,30931,474,2
92888,6387,30931,480,12
92889,3850,30932,0,9
92890,7287,30933,0,12
92891,7424,30933,100,17
92892,1753,30934,0,10
92893,5338,30935,0,15
92894,4809,30935,524,2
92895,6042,30935,709,12
92896,3762,30935,809,12
92897,6930,30935,885,7
92898,3679,30936,0,10
92899,1923,30936,212,2
92900,3606,30936,399,15
92901,6278,30936,542,6
92902,2401,30936,600,3
92903,3714,30937,0,16
92904,3778,30938,0,6
92905,1053,30938,596,4
92906,6772,30938,796,9
92907,3737,30938,961,5
92908,7082,30939,0,8
92909,3777,30939,384,6
92910,4677,30939,415,2
92911,1384,30939,423,2
92912,3782,30939,593,16
92913,3721,30940,0,9
92914,3656,30940,236,3
92915,2547,30940,364,2
92916,6776,30940,495,4
92917,1773,30941,0,12
92918,4534,30941,335,6
92919,6932,30941,335,12
92920,2505,30941,520,4
92921,5811,30942,0,13
92922,613,30942,272,3
92923,6278,30942,472,8
92924,3721,30942,672,4
92925,7289,30943,0,16
92926,5982,30943,198,3
92927,7253,30944,0,14
92928,7275,30944,403,12
92929,7266,30944,538,9
92930,3926,30944,634,2
92931,2,30945,0,10
92932,63,30945,375,2
92933,6868,30945,506,9
92934,3716,30945,651,13
92935,7269,30945,696,3
92936,6689,30946,0,5
92937,3779,30946,440,8
92938,3635,30947,0,3
92939,3785,30947,481,4
92940,4516,30947,680,2
92941,4541,30947,743,12
92942,7110,30947,802,8
92943,7108,30948,0,5
92944,5941,30949,0,20
92945,1923,30950,0,3
92946,7004,30950,245,5
92947,2431,30950,392,2
92948,780,30951,0,14
92949,7273,30951,413,7
92950,3733,30951,460,6
92951,3827,30951,501,13
92952,1438,30951,669,6
92953,7004,30952,0,13
92954,6299,30952,346,5
92955,4294,30952,457,7
92956,7019,30953,0,8
92957,1076,30953,383,9
92958,4541,30953,394,5
92959,6065,30953,524,11
92960,1438,30953,705,7
92961,6873,30954,0,11
92962,3927,30954,231,6
92963,1923,30954,390,12
92964,3606,30954,461,4
92965,76,30955,0,3
92966,6931,30955,401,6
92967,2465,30955,511,14
92968,7089,30956,0,5
92969,83,30956,50,9
92970,3738,30956,197,2
92971,3783,30957,0,8
92972,6702,30957,298,11
92973,6279,30957,443,8
92974,3439,30957,492,4
92975,3745,30957,599,10
92976,6768,30958,0,13
92977,3771,30958,598,9
92978,3762,30959,0,20
92979,800,30959,579,5
92980,6716,30959,616,3
92981,613,30959,764,4
92982,1774,30959,801,9
92983,7285,30960,0,13
92984,81,30960,362,5
92985,64,30960,390,3
92986,4561,30960,560,17
92987,3886,30960,722,2
92988,480,30961,0,15
92989,1238,30961,350,5
92990,7110,30962,0,18
92991,3780,30962,501,3
92992,4672,30963,0,20
92993,7424,30963,117,12
92994,6111,30964,0,7
92995,6702,30965,0,14
92996,4551,30965,472,8
92997,126,30965,498,12
92998,4721,30965,649,8
92999,1222,30965,780,15
93000,3760,30966,0,15
93001,4561,30966,416,10
93002,3872,30967,0,9
93003,477,30967,220,5
93004,1692,30968,0,11
93005,3733,30968,439,14
93006,4751,30968,573,6
93007,999,30969,0,11
93008,3444,30969,234,3
93009,3722,30969,362,2
93010,8,30969,526,10
93011,7252,30969,659,19
93012,6064,30970,0,17
93013,3715,30970,337,4
93014,6299,30970,371,7
93015,801,30970,410,4
93016,3732,30970,443,9
93017,3856,30971,0,13
93018,4535,30971,548,3
93019,1364,30971,675,4
93020,64,30972,0,20
93021,1936,30973,0,14
93022,3963,30973,481,7
93023,6444,30973,519,4
93024,4529,30973,626,2
93025,4315,30974,0,19
93026,3856,30974,459,2
93027,3439,30975,0,7
93028,6716,30975,467,2
93029,4659,30975,607,3
93030,3712,30975,617,3
93031,589,30975,714,7
93032,1689,30976,0,12
93033,3850,30976,195,8
93034,4510,30976,197,5
93035,5879,30976,343,12
93036,4809,30977,0,5
93037,7108,30977,145,3
93038,3325,30978,0,13
93039,7020,30978,155,7
93040,7258,30979,0,19
93041,3770,30979,147,19
93042,5811,30980,0,9
93043,1256,30980,400,5
93044,7256,30980,578,8
93045,3757,30981,0,20
93046,4672,30982,0,11
93047,1780,30982,375,4
93048,3487,30982,465,8
93049,4677,30982,570,2
93050,6930,30983,0,12
93051,1990,30983,130,12
93052,2051,30983,226,14
93053,4458,30983,282,3
93054,4533,30984,0,3
93055,7271,30984,176,15
93056,4528,30984,275,2
93057,4503,30984,285,3
93058,1302,30985,0,14
93059,4294,30985,622,15
93060,1365,30986,0,19
93061,6279,30986,184,5
93062,5306,30986,214,4
93063,6716,30986,363,12
93064,1148,30987,0,14
93065,3758,30987,540,11
93066,459,30987,564,3
93067,3681,30987,699,6
93068,3769,30987,865,9
93069,3748,30988,0,6
93070,1150,30988,310,6
93071,4524,30988,343,6
93072,180,30988,398,9
93073,7365,30988,532,3
93074,6327,30989,0,17
93075,1191,30989,572,4
93076,3827,30989,646,3
93077,6938,30990,0,11
93078,7003,30990,275,20
93079,7286,30990,357,10
93080,1689,30990,444,11
93081,1418,30990,621,12
93082,6884,30991,0,13
93083,4141,30992,0,9
93084,3724,30992,434,7
93085,3742,30992,498,15
93086,3736,30992,547,2
93087,3854,30993,0,18
93088,3591,30993,568,11
93089,613,30993,588,6
93090,140,30994,0,11
93091,7045,30994,163,2
93092,1398,30995,0,12
93093,3749,30995,393,10
93094,6111,30995,524,7
93095,2612,30995,643,10
93096,3752,30996,0,15
93097,3655,30997,0,15
93098,4544,30997,422,4
93099,3682,30997,429,2
93100,7255,30997,592,7
93101,5835,30997,610,4
93102,3891,30998,0,18
93103,3736,30998,352,11
93104,3890,30998,545,2
93105,5867,30999,0,6
93106,5850,31000,0,12
93107,4532,31000,415,4
93108,3887,31000,462,2
93109,6783,31000,564,4
93110,2464,31000,702,14
93111,3368,31001,0,16
93112,3720,31001,155,2
93113,4774,31001,296,7
93114,3,31002,0,3
93115,1417,31002,336,2
93116,4678,31002,397,3
93117,6292,31002,470,13
93118,4471,31003,0,9
93119,3762,31003,312,2
93120,4475,31003,345,9
93121,2051,31003,407,6
93122,1969,31003,463,11
93123,162,31004,0,20
93124,6292,31004,385,7
93125,6935,31004,541,5
93126,7109,31004,546,5
93127,5306,31005,0,13
93128,4751,31005,586,5
93129,805,31005,700,5
93130,137,31005,893,8
93131,7278,31005,1006,8
93132,5850,31006,0,8
93133,6938,31006,322,12
93134,1772,31007,0,9
93135,5810,31007,151,3
93136,2586,31007,160,4
93137,3753,31007,214,4
93138,3703,31007,398,4
93139,1790,31008,0,3
93140,3733,31008,589,7
93141,64,31008,625,4
93142,7042,31009,0,7
93143,4510,31009,171,2
93144,6417,31010,0,8
93145,5879,31010,440,5
93146,1396,31011,0,4
93147,7252,31012,0,9
93148,6873,31012,551,7
93149,1734,31013,0,10
93150,3681,31013,612,3
93151,6998,31013,803,2
93152,1417,31013,943,4
93153,2495,31013,1027,2
93154,2674,31014,0,11
93155,1148,31014,283,3
93156,1396,31014,468,5
93157,7046,31015,0,10
93158,999,31016,0,19
93159,3638,31016,588,4
93160,180,31016,779,5
93161,4525,31016,880,2
93162,3512,31017,0,5
93163,6927,31017,548,2
93164,5807,31017,699,2
93165,7045,31017,791,6
93166,459,31017,831,6
93167,4533,31018,0,16
93168,4517,31018,666,7
93169,3985,31019,0,17
93170,1421,31019,536,7
93171,2215,31019,657,5
93172,6357,31019,766,8
93173,4516,31019,823,5
93174,4141,31020,0,15
93175,805,31020,413,4
93176,5992,31021,0,16
93177,1737,31021,269,3
93178,3785,31021,353,2
93179,5992,31021,402,3
93180,4380,31022,0,16
93181,1936,31022,654,9
93182,7074,31023,0,10
93183,3986,31023,675,5
93184,999,31023,820,9
93185,4721,31024,0,16
93186,62,31024,501,5
93187,7041,31025,0,4
93188,8,31026,0,15
93189,3964,31026,303,15
93190,4560,31026,420,3
93191,3680,31026,510,2
93192,3891,31026,523,2
93193,6138,31027,0,12
93194,7286,31027,286,15
93195,3731,31027,472,16
93196,3817,31028,0,18
93197,3759,31029,0,15
93198,3651,31029,261,6
93199,4530,31029,271,6
93200,3765,31029,450,2
93201,6772,31030,0,9
93202,84,31030,531,3
93203,3030,31030,706,2
93204,1150,31030,800,5
93205,4116,31031,0,6
93206,2430,31032,0,16
93207,4482,31032,387,15
93208,2674,31032,421,17
93209,3963,31033,0,9
93210,613,31034,0,5
93211,3747,31034,145,5
93212,4512,31035,0,12
93213,4511,31035,336,5
93214,2401,31035,467,2
93215,3847,31036,0,19
93216,4394,31036,488,7
93217,1240,31037,0,10
93218,6066,31038,0,16
93219,6299,31038,446,17
93220,6417,31038,447,11
93221,4550,31038,550,7
93222,999,31038,706,3
93223,3772,31039,0,18
93224,4503,31039,446,16
93225,2499,31039,551,2
93226,7019,31039,572,20
93227,2090,31040,0,3
93228,2034,31040,560,4
93229,3723,31040,607,6
93230,4482,31041,0,18
93231,7020,31041,500,2
93232,1053,31041,676,5
93233,3710,31041,833,4
93234,137,31041,985,8
93235,461,31042,0,6
93236,6883,31043,0,19
93237,4460,31043,441,2
93238,63,31043,623,4
93239,490,31044,0,5
93240,3847,31044,543,11
93241,801,31044,549,11
93242,4585,31045,0,5
93243,3704,31045,484,7
93244,3784,31045,669,9
93245,3408,31046,0,5
93246,3853,31046,441,2
93247,4535,31046,606,15
93248,3849,31046,636,8
93249,6064,31047,0,11
93250,3706,31047,494,16
93251,3739,31047,526,3
93252,4752,31047,674,6
93253,7109,31047,717,5
93254,4482,31048,0,3
93255,4460,31048,295,4
93256,6066,31049,0,18
93257,5810,31049,244,7
93258,4677,31049,276,6
93259,3706,31049,317,5
93260,4542,31050,0,13
93261,3701,31050,203,17
93262,7041,31051,0,13
93263,999,31052,0,19
93264,4376,31053,0,17
93265,3769,31053,115,2
93266,2872,31053,290,2
93267,3682,31053,334,2
93268,5807,31054,0,4
93269,4515,31054,173,3
93270,3653,31054,223,2
93271,4559,31054,264,18
93272,3747,31055,0,12
93273,3888,31055,593,4
93274,4550,31056,0,13
93275,6760,31056,497,9
93276,3703,31057,0,19
93277,4774,31057,637,2
93278,589,31057,673,10
93279,6299,31058,0,11
93280,4586,31058,211,4
93281,3888,31059,0,9
93282,3713,31059,123,8
93283,3851,31060,0,15
93284,4531,31061,0,9
93285,651,31061,168,2
93286,5992,31062,0,13
93287,6139,31063,0,10
93288,7263,31063,576,8
93289,1694,31063,701,2
93290,2413,31063,702,16
93291,3754,31063,758,3
93292,2547,31064,0,3
93293,1737,31064,165,11
93294,4560,31064,259,4
93295,3325,31065,0,14
93296,945,31065,621,2
93297,1362,31066,0,8
93298,3819,31066,353,8
93299,4813,31066,551,12
93300,4522,31066,670,14
93301,4586,31067,0,20
93302,4528,31067,635,10
93303,4585,31067,791,6
93304,6883,31067,833,6
93305,3822,31067,1024,14
93306,3964,31068,0,15
93307,3856,31068,568,4
93308,3883,31069,0,18
93309,7045,31069,512,5
93310,3977,31070,0,20
93311,7257,31070,202,18
93312,1222,31070,387,15
93313,3963,31070,392,2
93314,1748,31070,444,2
93315,3848,31071,0,17
93316,64,31071,285,13
93317,4133,31071,467,3
93318,6066,31071,620,2
93319,1775,31072,0,19
93320,6328,31072,478,4
93321,3747,31072,622,3
93322,3784,31073,0,9
93323,3891,31073,199,12
93324,1148,31073,330,12
93325,1752,31074,0,19
93326,7046,31075,0,6
93327,4624,31075,178,4
93328,3504,31075,342,10
93329,1417,31075,376,3
93330,2547,31075,573,6
93331,7272,31076,0,17
93332,4702,31077,0,9
93333,3606,31077,436,5
93334,4530,31078,0,3
93335,3821,31078,466,2
93336,6079,31078,526,15
93337,4482,31078,529,7
93338,7018,31078,592,11
93339,5795,31079,0,3
93340,4764,31079,74,2
93341,4532,31079,226,7
93342,4672,31079,341,3
93343,5961,31080,0,3
93344,3720,31080,47,9
93345,4624,31080,164,5
93346,6931,31080,257,5
93347,6883,31080,359,9
93348,677,31081,0,10
93349,3504,31081,371,2
93350,3822,31081,459,4
93351,3716,31081,464,2
93352,6168,31081,468,4
93353,3985,31082,0,5
93354,3725,31082,118,4
93355,1994,31083,0,9
93356,461,31084,0,19
93357,4549,31084,651,4
93358,1438,31084,804,5
93359,8,31084,980,2
93360,7254,31085,0,12
93361,4525,31085,220,5
93362,7424,31086,0,10
93363,5866,31086,340,9
93364,3783,31086,364,6
93365,3701,31087,0,12
93366,4589,31088,0,17
93367,7105,31089,0,9
93368,3964,31089,612,7
93369,1761,31089,679,3
93370,63,31089,715,10
93371,4685,31090,0,9
93372,3719,31090,351,3
93373,6153,31090,420,6
93374,2382,31091,0,5
93375,3754,31091,218,11
93376,3368,31091,278,3
93377,3964,31092,0,5
93378,7105,31092,298,8
93379,4116,31092,374,10
93380,485,31093,0,5
93381,3776,31093,8,4
93382,4515,31093,177,5
93383,1990,31093,259,3
93384,2401,31094,0,14
93385,3757,31094,546,15
93386,7259,31094,626,4
93387,4328,31094,649,9
93388,5810,31095,0,4
93389,780,31095,403,3
93390,4525,31095,448,4
93391,6409,31095,616,8
93392,459,31096,0,13
93393,2383,31096,131,7
93394,57,31096,218,3
93395,3512,31096,228,5
93396,3710,31097,0,20
93397,6377,31097,507,6
93398,6064,31097,653,15
93399,1734,31097,836,4
93400,3780,31098,0,16
93401,6064,31098,325,3
93402,156,31098,394,9
93403,1710,31099,0,9
93404,3987,31099,406,2
93405,3887,31100,0,14
93406,5879,31100,308,7
93407,3925,31100,497,11
93408,5961,31101,0,9
93409,3849,31101,247,5
93410,1186,31101,420,2
93411,4525,31101,616,5
93412,3759,31101,791,16
93413,3705,31102,0,3
93414,3734,31103,0,19
93415,3771,31103,571,2
93416,3765,31103,744,2
93417,4542,31104,0,5
93418,1990,31105,0,16
93419,4623,31105,677,4
93420,3701,31105,820,8
93421,6876,31105,978,8
93422,1936,31106,0,7
93423,3749,31107,0,7
93424,4685,31108,0,7
93425,2091,31109,0,16
93426,3605,31109,332,2
93427,4511,31109,512,3
93428,7268,31109,623,2
93429,3856,31110,0,4
93430,5972,31110,293,3
93431,4394,31110,413,8
93432,4298,31110,581,15
93433,4541,31110,706,4
93434,137,31111,0,18
93435,162,31111,512,6
93436,1397,31111,642,4
93437,1928,31111,658,9
93438,6376,31111,674,6
93439,6065,31112,0,10
93440,3881,31113,0,11
93441,4512,31113,293,3
93442,6773,31113,454,6
93443,3988,31113,477,6
93444,4329,31113,498,10
93445,3513,31114,0,13
93446,6376,31115,0,18
93447,3730,31116,0,20
93448,4315,31116,139,2
93449,6823,31117,0,5
93450,1992,31117,92,5
93451,7091,31117,136,2
93452,1752,31117,315,3
93453,4685,31117,415,8
93454,2383,31118,0,19
93455,5834,31118,184,3
93456,3987,31118,220,6
93457,6773,31118,367,5
93458,6153,31119,0,6
93459,1076,31119,282,2
93460,3984,31120,0,15
93461,3712,31120,501,11
93462,1438,31120,681,9
93463,1302,31120,808,9
93464,3896,31121,0,14
93465,3737,31122,0,16
93466,3656,31122,230,6
93467,3890,31122,341,2
93468,1993,31122,432,2
93469,3896,31122,471,7
93470,4517,31123,0,14
93471,137,31124,0,19
93472,3680,31124,177,7
93473,2465,31125,0,15
93474,3964,31125,638,3
93475,7017,31126,0,19
93476,3771,31126,448,7
93477,3708,31126,547,5
93478,3892,31127,0,11
93479,3717,31128,0,3
93480,5739,31128,63,5
93481,6138,31128,131,12
93482,3817,31129,0,19
93483,2674,31129,646,17
93484,801,31129,650,10
93485,3872,31129,821,6
93486,6379,31130,0,8
93487,3730,31130,207,15
93488,7043,31130,313,11
93489,3654,31130,403,2
93490,6882,31130,514,7
93491,4294,31131,0,11
93492,4517,31131,359,6
93493,1075,31132,0,12
93494,805,31132,468,6
93495,6280,31132,513,6
93496,1710,31132,528,2
93497,3592,31133,0,16
93498,7285,31133,456,8
93499,6772,31134,0,17
93500,4559,31134,326,4
93501,6868,31134,524,12
93502,57,31134,594,4
93503,7043,31134,675,5
93504,485,31135,0,19
93505,3759,31135,620,7
93506,3788,31135,683,5
93507,3884,31136,0,18
93508,4562,31136,144,3
93509,3783,31136,221,3
93510,6929,31136,318,8
93511,5810,31136,388,8
93512,3856,31137,0,9
93513,3856,31137,372,4
93514,5992,31137,524,13
93515,4394,31137,549,2
93516,3757,31137,725,2
93517,805,31138,0,5
93518,6417,31138,396,3
93519,3889,31138,491,10
93520,62,31138,691,3
93521,2430,31139,0,4
93522,4515,31139,254,2
93523,1261,31139,431,2
93524,3487,31139,628,3
93525,4840,31139,824,6
93526,3703,31140,0,9
93527,3605,31140,532,10
93528,3714,31140,572,6
93529,4521,31140,705,3
93530,7004,31140,761,9
93531,6883,31141,0,19
93532,6791,31141,507,9
93533,7255,31141,656,14
93534,4503,31141,806,7
93535,3855,31141,907,6
93536,7091,31142,0,14
93537,68,31142,85,3
93538,4475,31143,0,16
93539,8,31143,308,4
93540,1396,31143,433,3
93541,4532,31144,0,18
93542,3732,31144,363,11
93543,3818,31145,0,20
93544,3766,31145,169,15
93545,6773,31146,0,16
93546,7271,31146,527,4
93547,3711,31146,548,8
93548,999,31147,0,12
93549,3627,31147,247,7
93550,7276,31148,0,14
93551,4515,31148,349,2
93552,4526,31148,435,18
93553,3750,31148,567,8
93554,7003,31148,639,7
93555,3654,31149,0,17
93556,7269,31149,425,2
93557,3788,31149,555,9
93558,3781,31149,701,5
93559,6293,31149,833,2
93560,6278,31150,0,3
93561,4683,31150,443,13
93562,4524,31150,518,12
93563,6998,31151,0,8
93564,3847,31151,491,3
93565,7082,31151,679,11
93566,7,31151,765,13
93567,4530,31151,931,11
93568,4678,31152,0,6
93569,6153,31153,0,15
93570,7082,31153,514,3
93571,3895,31153,699,5
93572,3719,31153,875,4
93573,4458,31153,877,7
93574,3727,31154,0,15
93575,3591,31154,350,2
93576,5960,31154,404,3
93577,162,31154,595,6
93578,6997,31154,790,12
93579,3748,31155,0,9
93580,4537,31155,307,9
93581,62,31155,471,5
93582,1191,31156,0,14
93583,6357,31156,284,7
93584,1748,31157,0,18
93585,3821,31157,321,6
93586,4562,31157,441,2
93587,5305,31158,0,16
93588,81,31159,0,11
93589,1749,31159,473,3
93590,1751,31159,586,3
93591,6376,31159,702,11
93592,1148,31160,0,14
93593,137,31160,645,14
93594,3512,31160,779,11
93595,6300,31161,0,6
93596,4750,31161,348,7
93597,3725,31162,0,20
93598,3754,31162,336,9
93599,5994,31162,461,3
93600,158,31162,554,6
93601,3772,31162,655,2
93602,4375,31163,0,15
93603,1774,31163,549,4
93604,4721,31163,674,4
93605,3986,31163,788,2
93606,677,31163,936,4
93607,2431,31164,0,11
93608,3817,31164,143,3
93609,3729,31164,226,4
93610,96,31164,331,3
93611,4541,31164,369,2
93612,6064,31165,0,15
93613,4535,31165,524,5
93614,1806,31165,587,2
93615,7267,31166,0,17
93616,1397,31166,137,15
93617,3656,31167,0,15
93618,5942,31167,544,3
93619,4515,31168,0,12
93620,480,31168,199,9
93621,3746,31168,246,17
93622,1936,31169,0,17
93623,1076,31169,26,5
93624,1438,31169,194,10
93625,4702,31169,215,2
93626,3745,31170,0,16
93627,1077,31170,620,3
93628,6702,31170,636,17
93629,1075,31170,784,6
93630,3963,31171,0,10
93631,5982,31172,0,7
93632,6417,31172,203,7
93633,3654,31172,242,3
93634,4511,31173,0,12
93635,7281,31173,425,3
93636,3820,31173,528,3
93637,3964,31173,648,4
93638,1806,31174,0,17
93639,6876,31174,388,2
93640,81,31175,0,3
93641,7267,31175,140,4
93642,4672,31175,169,14
93643,7290,31175,357,4
93644,1011,31175,384,11
93645,7105,31176,0,12
93646,3739,31177,0,19
93647,3781,31177,345,4
93648,3849,31178,0,12
93649,5994,31178,499,13
93650,3885,31179,0,15
93651,3885,31179,117,8
93652,140,31179,254,9
93653,7092,31180,0,4
93654,2431,31180,143,2
93655,3719,31180,310,10
93656,1011,31181,0,14
93657,6655,31181,266,11
93658,6079,31181,280,4
93659,7284,31181,403,9
93660,4659,31182,0,14
93661,3733,31182,486,4
93662,3871,31182,647,6
93663,35,31182,792,8
93664,1922,31182,800,16
93665,3779,31183,0,7
93666,5834,31183,93,6
93667,4460,31183,122,10
93668,1923,31183,299,3
93669,1931,31184,0,19
93670,3737,31184,527,7
93671,3591,31184,660,7
93672,3983,31184,849,9
93673,3702,31185,0,9
93674,3783,31185,597,3
93675,5810,31185,749,6
93676,3710,31185,774,13
93677,3855,31186,0,13
93678,4735,31187,0,11
93679,4460,31187,147,4
93680,81,31188,0,16
93681,7264,31188,335,3
93682,6883,31188,370,3
93683,613,31188,540,10
93684,1811,31189,0,17
93685,5833,31189,481,9
93686,3606,31189,658,10
93687,6937,31189,849,2
93688,3745,31190,0,9
93689,5867,31190,85,3
93690,3975,31190,248,5
93691,4623,31190,355,4
93692,3845,31190,384,19
93693,4116,31191,0,7
93694,4721,31191,389,2
93695,3726,31191,509,10
93696,4512,31192,0,9
93697,3712,31192,262,10
93698,6716,31192,420,11
93699,3629,31192,523,3
93700,6927,31193,0,12
93701,1771,31193,544,8
93702,1725,31193,641,2
93703,3743,31194,0,10
93704,1222,31194,502,6
93705,6928,31194,630,11
93706,5982,31195,0,12
93707,5810,31195,209,7
93708,3708,31195,387,5
93709,3229,31195,566,2
93710,7270,31196,0,18
93711,6935,31196,184,17
93712,3712,31196,331,9
93713,6376,31197,0,3
93714,1362,31197,289,7
93715,3705,31197,487,11
93716,5796,31198,0,13
93717,3737,31198,143,5
93718,1774,31199,0,5
93719,4518,31199,330,7
93720,3739,31199,458,6
93721,1173,31200,0,12
93722,4536,31200,510,11
93723,4840,31200,614,6
93724,1384,31200,638,2
93725,4586,31200,780,4
93726,4395,31201,0,3
93727,7018,31201,307,11
93728,4735,31201,420,3
93729,5810,31201,451,13
93730,3509,31202,0,15
93731,1396,31203,0,7
93732,180,31203,219,4
93733,3778,31203,342,12
93734,3706,31204,0,3
93735,3775,31204,206,3
93736,6760,31204,314,2
93737,1977,31204,457,5
93738,4685,31205,0,7
93739,6773,31205,589,5
93740,3655,31205,748,4
93741,5805,31206,0,8
93742,3772,31206,511,7
93743,1689,31206,623,6
93744,7255,31206,795,7
93745,3717,31207,0,6
93746,5982,31207,474,11
93747,4551,31207,546,11
93748,4702,31208,0,3
93749,7255,31209,0,10
93750,4527,31210,0,10
93751,7270,31211,0,4
93752,5834,31212,0,5
93753,7082,31212,274,5
93754,3369,31212,335,3
93755,5942,31212,366,3
93756,1364,31213,0,14
93757,4809,31214,0,14
93758,1772,31214,245,3
93759,4793,31214,252,8
93760,3770,31214,417,5
93761,6929,31215,0,12
93762,4533,31215,540,11
93763,3629,31215,667,10
93764,7107,31215,862,7
93765,480,31215,940,13
93766,5796,31216,0,8
93767,5807,31216,490,4
93768,1922,31216,507,12
93769,1710,31216,536,11
93770,1928,31216,555,4
93771,7018,31217,0,5
93772,7265,31217,299,5
93773,7287,31218,0,20
93774,4624,31218,148,8
93775,3964,31218,178,11
93776,780,31218,362,17
93777,3785,31218,389,10
93778,7285,31219,0,8
93779,1725,31219,592,4
93780,4380,31220,0,12
93781,7091,31220,578,13
93782,460,31220,670,3
93783,7,31220,778,14
93784,490,31221,0,20
93785,7290,31221,475,2
93786,3785,31221,542,5
93787,3872,31222,0,8
93788,6876,31222,345,2
93789,35,31222,347,3
93790,6042,31222,485,5
93791,3721,31223,0,9
93792,7270,31223,186,10
93793,4517,31223,372,15
93794,3730,31224,0,5
93795,3978,31224,219,4
93796,3850,31224,292,3
93797,56,31224,442,2
93798,3717,31224,443,2
93799,3850,31225,0,12
93800,5879,31225,233,16
93801,83,31226,0,20
93802,3712,31226,17,3
93803,4395,31226,41,5
93804,6875,31227,0,12
93805,3761,31227,196,8
93806,6773,31228,0,17
93807,1749,31229,0,20
93808,1238,31229,147,7
93809,6042,31229,227,9
93810,3444,31229,357,2
93811,1398,31229,544,3
93812,3926,31230,0,8
93813,5960,31231,0,19
93814,7403,31232,0,10
93815,7288,31232,177,11
93816,5807,31233,0,5
93817,6329,31233,554,3
93818,485,31233,748,2
93819,4589,31233,875,8
93820,3925,31234,0,20
93821,3849,31235,0,16
93822,1398,31235,82,10
93823,4514,31235,185,3
93824,3754,31236,0,13
93825,3723,31237,0,10
93826,7258,31237,144,13
93827,2413,31237,270,15
93828,3984,31238,0,17
93829,1734,31238,423,3
93830,7424,31239,0,11
93831,3926,31239,254,8
93832,3723,31239,416,6
93833,3763,31239,481,4
93834,4525,31240,0,19
93835,3592,31240,265,3
93836,76,31240,297,7
93837,7,31241,0,16
93838,4518,31241,391,5
93839,801,31241,556,16
93840,1984,31242,0,7
93841,2872,31242,231,6
93842,3704,31243,0,17
93843,6327,31244,0,10
93844,3511,31245,0,16
93845,3738,31245,454,4
93846,3710,31245,637,2
93847,3896,31245,752,2
93848,62,31246,0,4
93849,2,31246,484,4
93850,6376,31246,526,8
93851,1977,31246,671,5
93852,3638,31246,808,8
93853,6997,31247,0,7
93854,1761,31247,224,8
93855,3714,31247,298,8
93856,4809,31247,450,3
93857,4523,31247,473,9
93858,5795,31248,0,16
93859,7091,31249,0,15
93860,1396,31250,0,14
93861,3758,31250,193,3
93862,3753,31251,0,11
93863,57,31251,172,2
93864,3978,31251,197,11
93865,7265,31251,288,8
93866,3926,31252,0,19
93867,484,31252,310,2
93868,1418,31252,399,4
93869,3882,31252,536,8
93870,6884,31253,0,8
93871,3504,31254,0,10
93872,7081,31255,0,3
93873,6936,31256,0,16
93874,4721,31256,384,7
93875,3750,31256,411,2
93876,1186,31257,0,7
93877,3822,31257,324,2
93878,1302,31257,331,14
93879,7018,31257,454,16
93880,7365,31257,641,2
93881,2090,31258,0,20
93882,3510,31258,239,3
93883,5961,31258,255,8
93884,3763,31258,359,13
93885,3826,31259,0,13
93886,1689,31259,451,4
93887,7018,31259,560,4
93888,64,31259,686,6
93889,4532,31260,0,17
93890,5942,31260,133,2
93891,4300,31260,224,6
93892,3215,31260,356,9
93893,1261,31261,0,9
93894,3852,31261,493,5
93895,7279,31261,683,6
93896,801,31261,860,5
93897,4532,31261,975,10
93898,6657,31262,0,11
93899,4587,31262,652,8
93900,3896,31262,692,4
93901,4461,31262,863,18
93902,6657,31262,914,9
93903,805,31263,0,13
93904,4246,31263,177,3
93905,7275,31263,279,2
93906,140,31263,391,2
93907,3817,31263,395,9
93908,1384,31264,0,16
93909,5972,31264,562,11
93910,2431,31264,706,3
93911,3742,31264,825,15
93912,3513,31265,0,11
93913,4550,31265,420,3
93914,4535,31266,0,10
93915,3718,31266,578,3
93916,4521,31266,692,9
93917,3855,31266,792,18
93918,4379,31266,836,3
93919,5941,31267,0,14
93920,7288,31268,0,8
93921,3487,31269,0,6
93922,4503,31269,45,2
93923,4315,31269,242,7
93924,3817,31269,368,2
93925,6656,31269,450,11
93926,3769,31270,0,10
93927,3730,31270,483,4
93928,5879,31271,0,15
93929,5811,31271,200,5
93930,1191,31271,246,3
93931,3885,31271,303,3
93932,6875,31271,332,7
93933,3984,31272,0,20
93934,3928,31272,422,5
